persona,track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
daniel,Tenderness,terrarium.,terrarium.; serein.; jaackson,Tenderness,39,41,294,lo-fi; lo-fi beats,2025-12-05,2:22,False,https://open.spotify.com/track/1kNHbwU8dq0ACWWagdHz4F,spotify:track:1kNHbwU8dq0ACWWagdHz4F
daniel,leave it all behind,mellow fox,mellow fox,leave it all behind,57,50,14042,lo-fi,2025-12-12,2:00,False,https://open.spotify.com/track/465Qf4nJmZcClFITsaiCDR,spotify:track:465Qf4nJmZcClFITsaiCDR
daniel,well said,butterfli,butterfli,well said,9,51,182,lo-fi; lo-fi beats,2025-04-06,1:45,False,https://open.spotify.com/track/66WxEFScbVACG2ciEePjQX,spotify:track:66WxEFScbVACG2ciEePjQX
daniel,Former Glory,Erwin Do,Erwin Do; Lenny B; Marvin Frey,Former Glory,46,56,4585,jazz beats; lo-fi; lo-fi beats,2025-03-21,1:48,False,https://open.spotify.com/track/0H8Gg3A5oLQU4IBtZiaVio,spotify:track:0H8Gg3A5oLQU4IBtZiaVio
daniel,Pasadena,Brxvs,Brxvs; saint rumi; jazzluv,Pasadena,38,47,979,lo-fi; lo-fi beats,2025-07-22,2:41,False,https://open.spotify.com/track/47OOcZI0JjECLMcCVXYIEL,spotify:track:47OOcZI0JjECLMcCVXYIEL
daniel,The Storyteller,Fugee,Fugee; Thaehan,Lofi Girl - Halloween 2025,37,49,2168,medieval; lo-fi,2025-09-03,2:13,False,https://open.spotify.com/track/5h65eRQPj1EQTYLwClTCEl,spotify:track:5h65eRQPj1EQTYLwClTCEl
daniel,peaceful retreat,mellow fox,mellow fox,peaceful retreat,43,50,14042,lo-fi,2025-01-17,1:41,False,https://open.spotify.com/track/6rXdmMil3DpNl1YPB7BaK3,spotify:track:6rXdmMil3DpNl1YPB7BaK3
daniel,Wish,amies,amies; Ptr.,Wish,56,56,8587,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-18,2:36,False,https://open.spotify.com/track/0l9txLzjdTkW98bmvpkJjo,spotify:track:0l9txLzjdTkW98bmvpkJjo
daniel,summer haze,jaackson,jaackson,summer haze,36,48,1602,lo-fi beats; lo-fi; jazz beats; lo-fi hip hop,2025-07-24,2:17,False,https://open.spotify.com/track/4hQSxNI1QVwfdrJVc5Uira,spotify:track:4hQSxNI1QVwfdrJVc5Uira
daniel,Kensington Market,Brxvs,Brxvs; saint rumi,Kensington Market,45,47,979,lo-fi; lo-fi beats,2025-10-10,2:03,False,https://open.spotify.com/track/5ZfvNz8pTnaN0B5gLtyvFJ,spotify:track:5ZfvNz8pTnaN0B5gLtyvFJ
daniel,Let's Lay In The Snow,Brxvs,Brxvs; Late Night Tones,Let's Lay In The Snow,42,47,979,lo-fi; lo-fi beats,2024-11-18,1:57,False,https://open.spotify.com/track/1KoIQVoSbDFsOsCYhqav0W,spotify:track:1KoIQVoSbDFsOsCYhqav0W
daniel,Street Window,Cloudroom,Cloudroom,Street Window,58,50,117,lo-fi beats; lo-fi,2025-10-22,2:06,False,https://open.spotify.com/track/5OnOCfUbfMAgilTGZUPabd,spotify:track:5OnOCfUbfMAgilTGZUPabd
daniel,in your eyes,Slowday,Slowday,in your eyes,60,51,653,lo-fi,2025-11-02,2:28,False,https://open.spotify.com/track/3gkzMvcWmGcGormR0DwWnR,spotify:track:3gkzMvcWmGcGormR0DwWnR
daniel,purple peach crush,lilibu,lilibu,purple peach crush,44,53,2487,lo-fi; lo-fi beats,2025-08-10,2:14,False,https://open.spotify.com/track/3gwzdsFpI5XIKe2QaesP3L,spotify:track:3gwzdsFpI5XIKe2QaesP3L
daniel,good friends,Tatami Construct,Tatami Construct; Towerz,Hidden World,49,42,2524,lo-fi; lo-fi hip hop,2021-11-30,2:24,False,https://open.spotify.com/track/0fsxzACZPrrwOWh57TPFOy,spotify:track:0fsxzACZPrrwOWh57TPFOy
daniel,pillowloop,Analogue Alf,Analogue Alf,pillowloop,62,50,168,lo-fi beats; lo-fi,2025-08-29,1:54,False,https://open.spotify.com/track/55mSGigZFY4BETnc0pJoKM,spotify:track:55mSGigZFY4BETnc0pJoKM
daniel,oldkeys,Analogue Alf,Analogue Alf,oldkeys,63,50,168,lo-fi beats; lo-fi,2025-08-03,2:05,False,https://open.spotify.com/track/6Dle7iZGTOyVzbxpvsKTi1,spotify:track:6Dle7iZGTOyVzbxpvsKTi1
daniel,Hazel,nate2timez,nate2timez,Hazel,55,50,1761,dark ambient; lo-fi,2025-10-17,2:05,False,https://open.spotify.com/track/45PYuZOIYoote39ZCjlmB2,spotify:track:45PYuZOIYoote39ZCjlmB2
daniel,Mirrorless,Vincent Rayn,Vincent Rayn,Mirrorless,42,48,2020,lo-fi beats; lo-fi,2025-08-29,1:49,False,https://open.spotify.com/track/4AZs7dehioqAFsFwTPqgJV,spotify:track:4AZs7dehioqAFsFwTPqgJV
daniel,Mirth & Mayhem,Fugee,Fugee,Mirth & Mayhem,36,49,2168,medieval; lo-fi,2024-08-15,2:38,False,https://open.spotify.com/track/4kcJ2T831mb5XlLo6CwHTF,spotify:track:4kcJ2T831mb5XlLo6CwHTF
daniel,Hearts,Towerz,Towerz,Until Tomorrow,51,52,11172,lo-fi hip hop; lo-fi; lo-fi beats,2020-11-16,2:47,False,https://open.spotify.com/track/0sDQIxUkoOtWnuthFPfbO7,spotify:track:0sDQIxUkoOtWnuthFPfbO7
daniel,Sacred Land,Ptr.,Ptr.,Sacred Land,33,48,4681,chillstep,2019-12-10,5:07,False,https://open.spotify.com/track/5AKsO4BuNXVZDJNwWWdTaq,spotify:track:5AKsO4BuNXVZDJNwWWdTaq
daniel,Osmose,Vincent Rayn,Vincent Rayn,Rayny Season,53,48,2020,lo-fi beats; lo-fi,2025-02-14,1:34,False,https://open.spotify.com/track/1qWJsjvvbdFis62MybI97R,spotify:track:1qWJsjvvbdFis62MybI97R
daniel,teach each other lessons,jaackson,jaackson; Banks,teach each other lessons,53,48,1602,lo-fi beats; lo-fi; jazz beats; lo-fi hip hop,2025-06-27,2:00,False,https://open.spotify.com/track/4XzSE4PECRrmdUhBu0u3Gu,spotify:track:4XzSE4PECRrmdUhBu0u3Gu
daniel,The Day You Left,amies,amies; cxlt.,Solitude,50,56,8587,lo-fi hip hop; lo-fi; lo-fi beats,2020-08-24,2:28,False,https://open.spotify.com/track/3nu9Mqj00r5afgdn6GDe1g,spotify:track:3nu9Mqj00r5afgdn6GDe1g
daniel,sunsets with you,Slowday,Slowday,sunsets with you,39,51,653,lo-fi,2025-08-10,2:04,False,https://open.spotify.com/track/3cSOWR5E6qeB03O10WYpju,spotify:track:3cSOWR5E6qeB03O10WYpju
daniel,The Long Road Home,Fugee,Fugee; Grisp; Aphrow,Mirth & Mayhem (Chapter II),36,49,2168,medieval; lo-fi,2025-04-15,2:06,False,https://open.spotify.com/track/0MPjq4x4KmGrQTL0hMUHVs,spotify:track:0MPjq4x4KmGrQTL0hMUHVs
daniel,Praia Gaivotas,Vincent Rayn,Vincent Rayn; caens,Praia Gaivotas,42,48,2020,lo-fi beats; lo-fi,2024-09-06,2:18,False,https://open.spotify.com/track/7GO1GdFmK6a4irAZLatsyt,spotify:track:7GO1GdFmK6a4irAZLatsyt
daniel,Tape & Steam,Cloudroom,Cloudroom,Tape & Steam,7,50,117,lo-fi beats; lo-fi,2025-12-10,2:03,False,https://open.spotify.com/track/5HEKieXcJSz1njs6wpo2dE,spotify:track:5HEKieXcJSz1njs6wpo2dE
daniel,our place,jaackson,jaackson,our place,53,48,1602,lo-fi beats; lo-fi; jazz beats; lo-fi hip hop,2024-11-22,1:56,False,https://open.spotify.com/track/6lF3y4L1WJN44JNAwJWilK,spotify:track:6lF3y4L1WJN44JNAwJWilK
daniel,Snooze,Mellow Melt,Mellow Melt,Snooze,8,49,466,lo-fi,2024-04-26,2:38,False,https://open.spotify.com/track/1VBrf8Yg9q5YoKhCcqzkXX,spotify:track:1VBrf8Yg9q5YoKhCcqzkXX
daniel,alone,sad notes,sad notes,alone,51,49,234,lo-fi,2025-10-17,2:37,False,https://open.spotify.com/track/3ebZPOKwplSzGe89qqE0Gw,spotify:track:3ebZPOKwplSzGe89qqE0Gw
daniel,always by your side,mellow fox,mellow fox,mindful mornings,35,50,14042,lo-fi,2024-08-12,1:48,False,https://open.spotify.com/track/1dM1WWe6FVS2NiG5FrILBF,spotify:track:1dM1WWe6FVS2NiG5FrILBF
daniel,late nights,Slowday,Slowday,late nights,44,51,653,lo-fi,2024-10-20,2:37,False,https://open.spotify.com/track/7eFgCZQYH6fHKxwn6HPMas,spotify:track:7eFgCZQYH6fHKxwn6HPMas
daniel,Tiara,sad notes,sad notes,Tiara,13,49,234,lo-fi,2025-01-31,3:25,False,https://open.spotify.com/track/5Bajh2P9CcqPmNTwolJTPP,spotify:track:5Bajh2P9CcqPmNTwolJTPP
daniel,Blank Afternoon,Cloudroom,Cloudroom,Blank Afternoon,3,50,117,lo-fi beats; lo-fi,2025-11-05,2:07,False,https://open.spotify.com/track/4RX1Oe42ULZ60QBwpCa3Wd,spotify:track:4RX1Oe42ULZ60QBwpCa3Wd
daniel,Laissez-Faire,Cloudroom,Cloudroom,Laissez-Faire,61,50,117,lo-fi beats; lo-fi,2025-08-27,2:08,False,https://open.spotify.com/track/0iHmdJI6aSAPzNBD3i1ns5,spotify:track:0iHmdJI6aSAPzNBD3i1ns5
daniel,Bebop,Toti Cisneros,Toti Cisneros; Erwin Do; Bertram Kvist,Bebop,43,51,1976,jazz beats; lo-fi; lo-fi beats,2025-06-13,2:06,False,https://open.spotify.com/track/563RQEdL2To3aMcsFkvoBr,spotify:track:563RQEdL2To3aMcsFkvoBr
daniel,Taiga,Ptr.,Ptr.,Taiga,35,48,4681,chillstep,2017-01-07,3:30,False,https://open.spotify.com/track/19N5ZVIDHHfGsJZlSqAooO,spotify:track:19N5ZVIDHHfGsJZlSqAooO
daniel,Slow Down,Ptr.,Ptr.,Slow Down,56,48,4681,chillstep,2025-11-07,2:05,False,https://open.spotify.com/track/2N050HD049y0Tl0RDBOQhO,spotify:track:2N050HD049y0Tl0RDBOQhO
daniel,Sunny Bossa,Jonny Wolf,Jonny Wolf; Erwin Do,Sunny Bossa,45,35,2846,lo-fi; lo-fi beats,2024-06-13,2:29,False,https://open.spotify.com/track/3dsFmdKYpgftTk6M22syBO,spotify:track:3dsFmdKYpgftTk6M22syBO
daniel,kiko,lorleaf,lorleaf,kiko,51,50,2419,lo-fi beats; lo-fi; jazz beats,2025-12-12,2:10,False,https://open.spotify.com/track/0QooHh98AR81PgML0Uz6g1,spotify:track:0QooHh98AR81PgML0Uz6g1
daniel,Accra,lorleaf,lorleaf,Accra,54,50,2419,lo-fi beats; lo-fi; jazz beats,2025-03-07,2:02,False,https://open.spotify.com/track/45G91PbFE5pT5lis0XgMnX,spotify:track:45G91PbFE5pT5lis0XgMnX
daniel,Weightless,Slowday,Slowday,Weightless,61,51,653,lo-fi,2025-11-16,2:21,False,https://open.spotify.com/track/2RnpoYtVSLxU6vYT1NPD97,spotify:track:2RnpoYtVSLxU6vYT1NPD97
daniel,sova,Theo Aabel,Theo Aabel; after noon,sova,48,49,2332,lo-fi,2025-08-13,2:11,False,https://open.spotify.com/track/7pNMIb52z3Jg59sRPuxAcw,spotify:track:7pNMIb52z3Jg59sRPuxAcw
daniel,bae kajima,G Sounds,G Sounds,bae kajima,41,52,35938,,2022-04-14,1:27,False,https://open.spotify.com/track/1OKROuXLI3mHwQYyi29ZI8,spotify:track:1OKROuXLI3mHwQYyi29ZI8
daniel,oceanside,butterfli,butterfli,oceanside,5,51,182,lo-fi; lo-fi beats,2025-11-16,1:42,False,https://open.spotify.com/track/632U3uPPP95z3oNcfzyJgm,spotify:track:632U3uPPP95z3oNcfzyJgm
daniel,Quicksilver,Flitz&Suppe,Flitz&Suppe; Philanthrope,Quicksilver,57,50,26708,lo-fi beats; lo-fi hip hop; lo-fi; jazz beats,2025-07-18,1:45,False,https://open.spotify.com/track/54ckMlZ8KZy4WhYJdgNqQ6,spotify:track:54ckMlZ8KZy4WhYJdgNqQ6
daniel,Still Peel,Cloudroom,Cloudroom,Still Peel,60,50,117,lo-fi beats; lo-fi,2025-11-19,2:09,False,https://open.spotify.com/track/42iHmiI473J28DeSQkde0h,spotify:track:42iHmiI473J28DeSQkde0h
daniel,Iris,nate2timez,nate2timez,Iris,58,50,1761,dark ambient; lo-fi,2025-10-31,2:14,False,https://open.spotify.com/track/3DnFuL77hB7zIe1PTviSCi,spotify:track:3DnFuL77hB7zIe1PTviSCi
daniel,Daytrip,Brxvs,Brxvs,Daytrip,36,47,979,lo-fi; lo-fi beats,2025-04-18,1:57,False,https://open.spotify.com/track/63T71azvfjQoGd3Q1cgSqV,spotify:track:63T71azvfjQoGd3Q1cgSqV
daniel,Nighttime B-Side,Cloudroom,Cloudroom,Nighttime B-Side,3,50,117,lo-fi beats; lo-fi,2025-10-08,2:06,False,https://open.spotify.com/track/6sFDV4K7359jg63WfQ2R8o,spotify:track:6sFDV4K7359jg63WfQ2R8o
daniel,your smile,Theo Aabel,Theo Aabel; luv pug,your smile,42,49,2332,lo-fi,2025-09-23,2:57,False,https://open.spotify.com/track/2xaRM2JCzbRu1GHciaffjM,spotify:track:2xaRM2JCzbRu1GHciaffjM
daniel,Conversation,Erwin Do,Erwin Do; Paxkalito; saint rumi,Blueland,46,56,4585,jazz beats; lo-fi; lo-fi beats,2025-10-20,2:16,False,https://open.spotify.com/track/1pmj0s1MGNGk19CTVZ775h,spotify:track:1pmj0s1MGNGk19CTVZ775h
daniel,A Better Place,Project AER,Project AER; cxlt.,Growth Patterns,52,49,7878,lo-fi hip hop; lo-fi; lo-fi beats,2021-02-27,1:59,False,https://open.spotify.com/track/14fjRdR9iusUysHJHatVOB,spotify:track:14fjRdR9iusUysHJHatVOB
daniel,my girl,G Sounds,G Sounds; BrosZZ,just wanna stay here forever,43,52,35938,,2024-06-07,1:29,False,https://open.spotify.com/track/1wx51fdMDZ2jd720OYfXU5,spotify:track:1wx51fdMDZ2jd720OYfXU5
daniel,empty rooms,sad notes,sad notes,empty rooms,4,49,234,lo-fi,2024-03-01,2:47,False,https://open.spotify.com/track/2UvUVKPF7kRwIxn89ejE5S,spotify:track:2UvUVKPF7kRwIxn89ejE5S
daniel,apollo,Theo Aabel,Theo Aabel,the search for planet x,45,49,2332,lo-fi,2024-11-04,2:36,False,https://open.spotify.com/track/4lzBvDE8du5DIGCVyNDqAF,spotify:track:4lzBvDE8du5DIGCVyNDqAF
daniel,last summer,ourchase,ourchase,last summer,52,47,183,lo-fi,2025-05-18,1:55,False,https://open.spotify.com/track/4vwgYEmEdunbqi8Y7VDOLG,spotify:track:4vwgYEmEdunbqi8Y7VDOLG
daniel,balanced,butterfli,butterfli,balanced,5,51,182,lo-fi; lo-fi beats,2024-12-15,2:24,False,https://open.spotify.com/track/4pUjUBtKodxkFBNLfcffVC,spotify:track:4pUjUBtKodxkFBNLfcffVC
daniel,Glass Spire,Kainbeats,Kainbeats; Towerz,Finding Beauty,52,59,20506,lo-fi; lo-fi hip hop; lo-fi beats,2021-05-12,2:38,False,https://open.spotify.com/track/09fFmAeZS1o3COvaF0l7WD,spotify:track:09fFmAeZS1o3COvaF0l7WD
daniel,she is my sunshine,G Sounds,G Sounds,past feelings,26,52,35938,,2025-11-21,1:48,False,https://open.spotify.com/track/4MxSX4gyd083VmbUCZhjfy,spotify:track:4MxSX4gyd083VmbUCZhjfy
daniel,final call,butterfli,butterfli,final call,3,51,182,lo-fi; lo-fi beats,2025-10-19,2:16,False,https://open.spotify.com/track/0erno7AcHfWiEJffujyu5l,spotify:track:0erno7AcHfWiEJffujyu5l
daniel,hallowed,butterfli,butterfli,hallowed,16,51,182,lo-fi; lo-fi beats,2025-12-14,2:04,False,https://open.spotify.com/track/3DKJm1917hRLHFk3rnp8Pj,spotify:track:3DKJm1917hRLHFk3rnp8Pj
daniel,Pure Imagination Lofi 3,G Sounds,G Sounds,Nostalgic Memories,43,52,35938,,2023-02-23,1:39,False,https://open.spotify.com/track/5ZCYkw7JQfl2sSzxITY8j7,spotify:track:5ZCYkw7JQfl2sSzxITY8j7
daniel,Super sunny,Slowday,Slowday,Super sunny,47,51,653,lo-fi,2024-11-17,2:24,False,https://open.spotify.com/track/23IBfCX8uQCCAVZMZHZF3w,spotify:track:23IBfCX8uQCCAVZMZHZF3w
daniel,Ridge,Vincent Rayn,Vincent Rayn,Ridge,49,48,2020,lo-fi beats; lo-fi,2025-07-18,1:56,False,https://open.spotify.com/track/5IwEHmdHETulHXFyctxVm5,spotify:track:5IwEHmdHETulHXFyctxVm5
daniel,field of blue,ourchase,ourchase,field of blue,54,47,183,lo-fi,2025-07-06,1:45,False,https://open.spotify.com/track/5QXS0gq2ytLiSDyWQdvrCR,spotify:track:5QXS0gq2ytLiSDyWQdvrCR
ricardo,Walk Of Life - Remastered 1996,Dire Straits,Dire Straits,Brothers In Arms (Remastered 1996),81,80,9069986,classic rock,1985-05-13,4:08,False,https://open.spotify.com/track/5Hk4Mpex0s2ndUpDQ5v2rU,spotify:track:5Hk4Mpex0s2ndUpDQ5v2rU
ricardo,Brothers In Arms - Remastered 1996,Dire Straits,Dire Straits,Brothers In Arms (Remastered 1996),75,80,9069986,classic rock,1985-05-13,7:00,False,https://open.spotify.com/track/3elV4E1GOKfF0MVRgdp6eU,spotify:track:3elV4E1GOKfF0MVRgdp6eU
ricardo,Please Come Home for Christmas - 2013 Remaster,Eagles,Eagles,Please Come Home for Christmas / Funky New Year (2013 Remaster),91,81,12357966,classic rock; yacht rock; soft rock,1978-11-27,2:57,False,https://open.spotify.com/track/3QIoEi8Enr9uHffwInGIsC,spotify:track:3QIoEi8Enr9uHffwInGIsC
ricardo,Hells Bells,AC/DC,AC/DC,Back In Black,78,83,32890653,rock; hard rock; classic rock; rock and roll,1980-07-25,5:12,False,https://open.spotify.com/track/69QHm3pustz01CJRwdo20z,spotify:track:69QHm3pustz01CJRwdo20z
ricardo,Once Upon A Time In The West,Dire Straits,Dire Straits,Communiqué,71,80,9069986,classic rock,1979-06-15,5:24,False,https://open.spotify.com/track/0vlCOzte4bru0gK74lfUIJ,spotify:track:0vlCOzte4bru0gK74lfUIJ
ricardo,You Shook Me All Night Long,AC/DC,AC/DC,Who Made Who,67,83,32890653,rock; hard rock; classic rock; rock and roll,1986-05-24,3:31,False,https://open.spotify.com/track/6yl8Es1tCYD9WdSkeVLFw4,spotify:track:6yl8Es1tCYD9WdSkeVLFw4
ricardo,Money For Nothing - Remastered 1996,Dire Straits,Dire Straits,Brothers In Arms (Remastered 1996),78,80,9069986,classic rock,1985-05-13,8:25,True,https://open.spotify.com/track/4nFNJmjfgBF7jwv2oBC45b,spotify:track:4nFNJmjfgBF7jwv2oBC45b
ricardo,I'm Still Standing,Elton John,Elton John,Too Low For Zero,85,86,15861016,,1983-05-30,3:03,False,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2
ricardo,Crazy Little Thing Called Love - Remastered 2011,Queen,Queen,The Game (2011 Remaster),78,86,55877058,classic rock; rock; glam rock,1980-06-27,2:43,False,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk,spotify:track:6xdLJrVj4vIXwhuG8TMopk
ricardo,"Paint It, Black",The Rolling Stones,The Rolling Stones,Aftermath,83,80,15943725,classic rock; rock,1966-04-15,3:22,False,https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8
ricardo,Desculpe O Auê,Rita Lee,Rita Lee; Roberto De Carvalho,Bombom,56,66,1827408,mpb; brazilian rock,1983-05-27,2:55,False,https://open.spotify.com/track/6z9rbTyybj57JXKu6s7uuq,spotify:track:6z9rbTyybj57JXKu6s7uuq
ricardo,Romeo And Juliet,Dire Straits,Dire Straits,Making Movies,73,80,9069986,classic rock,1980-10-17,6:00,False,https://open.spotify.com/track/0PNt5WTw092eED0ru9SuIp,spotify:track:0PNt5WTw092eED0ru9SuIp
ricardo,Olhos Nos Olhos,Maria Bethânia,Maria Bethânia,Pássaro Proibido,55,66,1547027,mpb; samba; bossa nova; axé,1976-01-01,4:35,False,https://open.spotify.com/track/1UBJvypv5W1GNoplpc2EYl,spotify:track:1UBJvypv5W1GNoplpc2EYl
ricardo,Start Me Up - Remastered 2009,The Rolling Stones,The Rolling Stones,Tattoo You (2009 Re-Mastered),77,80,15943725,classic rock; rock,1981-08-24,3:33,False,https://open.spotify.com/track/7HKez549fwJQDzx3zLjHKC,spotify:track:7HKez549fwJQDzx3zLjHKC
ricardo,Reza,Rita Lee,Rita Lee; Roberto De Carvalho,Reza,60,66,1827408,mpb; brazilian rock,2012,2:26,False,https://open.spotify.com/track/6ieSJJ8nVZO6V45Bm9GiYV,spotify:track:6ieSJJ8nVZO6V45Bm9GiYV
ricardo,Under Pressure - Remastered 2011,Queen,Queen; David Bowie,Hot Space (2011 Remaster),83,86,55877058,classic rock; rock; glam rock,1982-05-03,4:08,False,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,spotify:track:2fuCquhmrzHpu5xcA1ci9x
ricardo,Blackbird - Remastered 2009,The Beatles,The Beatles,The Beatles (Remastered),78,85,31122915,classic rock; psychedelic rock,1968-11-22,2:18,False,https://open.spotify.com/track/5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr
ricardo,You Can't Always Get What You Want,The Rolling Stones,The Rolling Stones,Let It Bleed,69,80,15943725,classic rock; rock,1969-12-05,7:28,False,https://open.spotify.com/track/6lFZbCc7pn6Lme1NP7qQqQ,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ
ricardo,Ovelha Negra - Ao Vivo,Rita Lee,Rita Lee,Acustico (Live),58,66,1827408,mpb; brazilian rock,1998-01-01,6:30,False,https://open.spotify.com/track/1FONqQEarIVOE7QmU2JEfB,spotify:track:1FONqQEarIVOE7QmU2JEfB
ricardo,Reconvexo - Ao Vivo,Maria Bethânia,Maria Bethânia,Amor Festa Devoção Ao Vivo,56,66,1547027,mpb; samba; bossa nova; axé,2010-11-17,5:00,False,https://open.spotify.com/track/1ddeP7G76wscmc0RH5sjVA,spotify:track:1ddeP7G76wscmc0RH5sjVA
ricardo,Shoot to Thrill,AC/DC,AC/DC,Back In Black,76,83,32890653,rock; hard rock; classic rock; rock and roll,1980-07-25,5:18,False,https://open.spotify.com/track/0C80GCp0mMuBzLf3EAXqxv,spotify:track:0C80GCp0mMuBzLf3EAXqxv
ricardo,Twist And Shout - Remastered 2009,The Beatles,The Beatles,Please Please Me (Remastered),76,85,31122915,classic rock; psychedelic rock,1963-03-22,2:35,False,https://open.spotify.com/track/5ZBeML7Lf3FMEVviTyvi8l,spotify:track:5ZBeML7Lf3FMEVviTyvi8l
ricardo,Highway to Hell,AC/DC,AC/DC,Highway to Hell,87,83,32890653,rock; hard rock; classic rock; rock and roll,1979-07-27,3:28,False,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s
ricardo,Somebody To Love - Remastered 2011,Queen,Queen,A Day At The Races (Deluxe Edition 2011 Remaster),76,86,55877058,classic rock; rock; glam rock,1976-12-10,4:56,False,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI,spotify:track:4rDbp1vnvEhieiccprPMdI
ricardo,Rock N Roll Train,AC/DC,AC/DC,Black Ice,71,83,32890653,rock; hard rock; classic rock; rock and roll,2008-10-20,4:20,False,https://open.spotify.com/track/4feXJ5IC3avXsVW9WNFSag,spotify:track:4feXJ5IC3avXsVW9WNFSag
ricardo,(I Can't Get No) Satisfaction - Mono,The Rolling Stones,The Rolling Stones,Out Of Our Heads,77,80,15943725,classic rock; rock,1965-07-30,3:42,False,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
ricardo,Don't Let Me Down - Remastered 2009,The Beatles,The Beatles,The Beatles 1967 - 1970 (Remastered),75,85,31122915,classic rock; psychedelic rock,1973-04-02,3:35,False,https://open.spotify.com/track/3evG0BIqEFMMP7lVJh1cSf,spotify:track:3evG0BIqEFMMP7lVJh1cSf
ricardo,Peaceful Easy Feeling - 2013 Remaster,Eagles,Eagles,Eagles (2013 Remaster),70,81,12357966,classic rock; yacht rock; soft rock,1972-06-01,4:17,False,https://open.spotify.com/track/40h65HAR8COEoqkMwUUQHu,spotify:track:40h65HAR8COEoqkMwUUQHu
ricardo,T.N.T.,AC/DC,AC/DC,High Voltage,81,83,32890653,rock; hard rock; classic rock; rock and roll,1976-05-14,3:35,False,https://open.spotify.com/track/7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb
ricardo,Uma Brasileira,Os Paralamas Do Sucesso,Os Paralamas Do Sucesso; Djavan,Vamo Batê Lata - Paralamas Ao Vivo (Live),65,67,2637270,brazilian rock; mpb; brazilian pop; latin rock; pop rock,1995,3:41,False,https://open.spotify.com/track/4Fp23GGA5WNWgoDjdhBHeK,spotify:track:4Fp23GGA5WNWgoDjdhBHeK
ricardo,Yesterday - Remastered 2009,The Beatles,The Beatles,Help! (Remastered),77,85,31122915,classic rock; psychedelic rock,1965-08-06,2:05,False,https://open.spotify.com/track/3BQHpFgAp4l80e1XslIjNI,spotify:track:3BQHpFgAp4l80e1XslIjNI
ricardo,Hotel California - 2013 Remaster,Eagles,Eagles,Hotel California (2013 Remaster),86,81,12357966,classic rock; yacht rock; soft rock,1976-12-08,6:31,False,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv
ricardo,Gimme Shelter,The Rolling Stones,The Rolling Stones,Let It Bleed,78,80,15943725,classic rock; rock,1969-12-05,4:30,False,https://open.spotify.com/track/6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD
ricardo,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,AC/DC,High Voltage,74,83,32890653,rock; hard rock; classic rock; rock and roll,1976-05-14,5:02,False,https://open.spotify.com/track/7nemcVsXVFZF01iqpIIo2Y,spotify:track:7nemcVsXVFZF01iqpIIo2Y
ricardo,Minha Vida,Rita Lee,Rita Lee,"Aqui, Ali, Em Qualquer Lugar",62,66,1827408,mpb; brazilian rock,2006-09-11,2:24,False,https://open.spotify.com/track/2OIDEIfnVoVUtFnhlasLqf,spotify:track:2OIDEIfnVoVUtFnhlasLqf
ricardo,Killer Queen - Remastered 2011,Queen,Queen,Sheer Heart Attack (Deluxe Edition 2011 Remaster),75,86,55877058,classic rock; rock; glam rock,1974-11-08,2:59,False,https://open.spotify.com/track/4cIPLtg1avt2Jm3ne9S1zy,spotify:track:4cIPLtg1avt2Jm3ne9S1zy
ricardo,Oceano,Djavan,Djavan,Djavan,70,72,3837916,mpb,1989-03-25,4:56,False,https://open.spotify.com/track/3iof6EclqePezHDibBiykI,spotify:track:3iof6EclqePezHDibBiykI
ricardo,Wild Horses - 2009 Mix,The Rolling Stones,The Rolling Stones,Sticky Fingers (Remastered),74,80,15943725,classic rock; rock,1971-04-23,5:41,False,https://open.spotify.com/track/52dm9op3rbfAkc1LGXgipW,spotify:track:52dm9op3rbfAkc1LGXgipW
ricardo,Se...,Djavan,Djavan,Coisa de Acender,70,72,3837916,mpb,1992-03-25,4:51,False,https://open.spotify.com/track/0PgsB53yhlKs8D19LgYU4i,spotify:track:0PgsB53yhlKs8D19LgYU4i
