track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Uma e Quinze da Manhã,Natanzinho Lima,Natanzinho Lima,De Bar em Bar 4.0,73,82,2408000,arrocha; seresta; forró; brega; piseiro; sertanejo,2024-03-06,2:44,False,https://open.spotify.com/track/7fdAc48FnW2P7LGuTMajcn,spotify:track:7fdAc48FnW2P7LGuTMajcn
Me Apaixonei Nessa Morena,Natanzinho Lima,Natanzinho Lima; Mc Tato; Gabb MC,Me Apaixonei Nessa Morena,73,82,2408000,arrocha; seresta; forró; brega; piseiro; sertanejo,2025-03-13,2:51,False,https://open.spotify.com/track/7xcDd2JxnJtO87QQr8uY0O,spotify:track:7xcDd2JxnJtO87QQr8uY0O
Oh Garota Eu Quero Você Só Pra Mim.,Oruam,Oruam; Zé Felipe; MC Tuto; Dj Lc da Roça; Mc Rodrigo do CN; MC K9; mc pl alves,Oh Garota Eu Quero Você Só Pra Mim.,73,77,4984774,trap funk; brazilian trap; trap; brazilian funk,2024-12-17,2:46,True,https://open.spotify.com/track/0BUkQGUXgcvf3gdCWYbtnJ,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ
Meu Carro nao tem Porta Luva - Remastered 2024,DJ NATAN 22,DJ NATAN 22; Mc Rodrigo do CN,Meu Carro nao tem Porta Luva (Remastered 2024),73,56,27627,brazilian funk,2024-11-12,2:39,True,https://open.spotify.com/track/0vYrfm0eUQyi6fWbYnBiDc,spotify:track:0vYrfm0eUQyi6fWbYnBiDc
Veneno - Ao Vivo,Murilo Huff,Murilo Huff; Zé Neto & Cristiano,"Acústico, Vol.2 (Ao Vivo)",73,78,2682206,sertanejo; sertanejo universitário; arrocha; agronejo,2025-05-29,2:58,False,https://open.spotify.com/track/2QUl20UtEsH85livMYnbQr,spotify:track:2QUl20UtEsH85livMYnbQr
Barulho Do Foguete - Ao Vivo,Zé Neto & Cristiano,Zé Neto & Cristiano,"Escolhas, Vol. 2 (Ao Vivo)",73,80,23450864,sertanejo; sertanejo universitário; agronejo; arrocha,2023-06-22,2:13,False,https://open.spotify.com/track/42JNab8NPeCADJ9D3Cl5wS,spotify:track:42JNab8NPeCADJ9D3Cl5wS
Que Sorte A Nossa - Ao Vivo,Matheus & Kauan,Matheus & Kauan,Face A Face (Live),73,80,13405486,sertanejo; sertanejo universitário; arrocha; agronejo,2015-08-14,3:08,False,https://open.spotify.com/track/44pllb9f5QwcrD2kKc0gS0,spotify:track:44pllb9f5QwcrD2kKc0gS0
Cronômetro - Ao Vivo,Matheus & Kauan,Matheus & Kauan,Praiou (Ao Vivo / Vol.3),73,80,13405486,sertanejo; sertanejo universitário; arrocha; agronejo,2024-07-05,2:45,False,https://open.spotify.com/track/7pkpWcko6KEZANj0xKsCsu,spotify:track:7pkpWcko6KEZANj0xKsCsu
Barbie,MC Tuto,MC Tuto; DJ Glenner,Barbie,73,79,2537927,brazilian funk; funk consciente; trap funk,2024-10-18,3:12,False,https://open.spotify.com/track/6s1kzj4EbhFLXbuAGJbhbn,spotify:track:6s1kzj4EbhFLXbuAGJbhbn
Amor Traumatizado,Felipe Amorim,Felipe Amorim; Carol Biazin,RomantiDog (Deluxe),73,77,3415280,piseiro; forró; arrocha; sertanejo; agronejo; brega,2025-07-11,2:47,False,https://open.spotify.com/track/5dcOxj5o672WzZCc7OOUkX,spotify:track:5dcOxj5o672WzZCc7OOUkX
Pantera,MC Jvila,MC Jvila; G.A; Nagalli; Toledo; Honaiser,Pantera,73,77,358131,brazilian funk; trap funk; funk consciente,2025-09-10,3:11,False,https://open.spotify.com/track/6xgf2Nigvj0JuyNFFDAG7t,spotify:track:6xgf2Nigvj0JuyNFFDAG7t
AMOR BANDIDO,J. Eskine,J. Eskine; Alef Donk; Oruam,NEM SÓ DE MALUQUICE VIVE O HOMEM,73,68,577665,arrocha; piseiro; seresta; forró; brega,2025-06-27,3:14,True,https://open.spotify.com/track/73SqSkZt2yseVL513HyMgA,spotify:track:73SqSkZt2yseVL513HyMgA
O Alvo (feat. Henrique & Juliano) - Ao Vivo,Diego & Victor Hugo,Diego & Victor Hugo; Henrique & Juliano,Sem Contra-Indicação (Ao Vivo) [Deluxe],73,77,4108199,sertanejo; sertanejo universitário; arrocha; agronejo; piseiro,2018-07-13,2:44,False,https://open.spotify.com/track/4HQByPPgZOGbzvgJFZX61K,spotify:track:4HQByPPgZOGbzvgJFZX61K
Mentirosa - Ao Vivo,Hugo & Guilherme,Hugo & Guilherme; Wesley Safadão,Mentirosa (Ao Vivo),73,77,3493827,sertanejo; sertanejo universitário; agronejo; arrocha,2024-12-19,2:45,False,https://open.spotify.com/track/7pBPXkaVQaP3Y3Wwfkpvbn,spotify:track:7pBPXkaVQaP3Y3Wwfkpvbn
Gerente da Sicredi,Bruno & Barretto,Bruno & Barretto; CountryBeat,Gerente da Sicredi,73,65,2923263,sertanejo; agronejo; sertanejo universitário,2025-04-10,2:19,False,https://open.spotify.com/track/1daiWH5HMrDH9I8r3LIhqb,spotify:track:1daiWH5HMrDH9I8r3LIhqb
Lancinho - Ao Vivo,Turma do Pagode,Turma do Pagode,O Som das Multidões (Ao Vivo) [Deluxe],73,75,4060880,pagode; samba,2012-07-09,3:47,False,https://open.spotify.com/track/6CeeLpwJUYA4b0xL7eSvzn,spotify:track:6CeeLpwJUYA4b0xL7eSvzn
Predador de Perereca,BLOW RECORDS,BLOW RECORDS; Mc Jhey,Predador de Perereca,73,58,109676,,2025-07-05,3:06,True,https://open.spotify.com/track/6yDC6vwDgJ47HMhUFaQQ3v,spotify:track:6yDC6vwDgJ47HMhUFaQQ3v
Descer Pra BC,Brenno & Matheus,Brenno & Matheus; DJ Ari SL,Descer Pra BC,73,71,429898,agronejo; sertanejo; sertanejo universitário; piseiro,2024-11-15,2:46,False,https://open.spotify.com/track/6RzcNTnS02dnqoQMdTkQwi,spotify:track:6RzcNTnS02dnqoQMdTkQwi
