track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Next Week,Taraneh,Taraneh,Grab Bag,2,30,7809,,2020-06-19,2:06,False,https://open.spotify.com/track/0ImMKjqYZPrtgjZ3ssyezD,spotify:track:0ImMKjqYZPrtgjZ3ssyezD
Same,Taraneh,Taraneh,Grab Bag,3,30,7809,,2020-06-19,1:38,False,https://open.spotify.com/track/6IWjNhLIgtPTF4576ZHaou,spotify:track:6IWjNhLIgtPTF4576ZHaou
Jessie,Taraneh,Taraneh,Grab Bag,3,30,7809,,2020-06-19,2:15,False,https://open.spotify.com/track/7fhohpx7jAKnQCT2qpV4Fx,spotify:track:7fhohpx7jAKnQCT2qpV4Fx
Body,Taraneh,Taraneh,Grab Bag,3,30,7809,,2020-06-19,3:05,False,https://open.spotify.com/track/19dzkRud3Ku4SumvwHcefI,spotify:track:19dzkRud3Ku4SumvwHcefI
On Repeat,Taraneh,Taraneh,On Repeat,3,30,7809,,2024-03-18,2:21,False,https://open.spotify.com/track/47vFsYBzSYJe4FMoKS8LJW,spotify:track:47vFsYBzSYJe4FMoKS8LJW
Keys,Patch +,Patch +,Keys,5,31,7941,electroclash,2023-05-20,1:58,False,https://open.spotify.com/track/6G2nP3z7hvkIuAwL8GxMIc,spotify:track:6G2nP3z7hvkIuAwL8GxMIc
Can't Fret | Peeling at My Throat,Patch +,Patch +,Can't Fret | Peeling at My Throat,6,31,7941,electroclash,2020-10-05,6:12,True,https://open.spotify.com/track/3IT80qgKRJaWKYG4UoGpBt,spotify:track:3IT80qgKRJaWKYG4UoGpBt
leave with everything,Patch +,Patch +,leave with everything,6,31,7941,electroclash,2023-01-01,3:44,False,https://open.spotify.com/track/75VdaJFeHVzCcOEUTNxzMb,spotify:track:75VdaJFeHVzCcOEUTNxzMb
California,Patch +,Patch +,This One's For You,13,31,7941,electroclash,2024-08-16,1:22,False,https://open.spotify.com/track/5WJws0eSlp3eOP47cqzQdl,spotify:track:5WJws0eSlp3eOP47cqzQdl
Who Baby,Patch +,Patch +,White Paper,15,31,7941,electroclash,2023-07-14,2:24,False,https://open.spotify.com/track/5eZhPdiXqF2NQQo1WOw69l,spotify:track:5eZhPdiXqF2NQQo1WOw69l
TKO,Patch +,Patch +,White Paper,15,31,7941,electroclash,2023-07-14,2:14,False,https://open.spotify.com/track/3nu2mmV8ddel1yGnjRPuHb,spotify:track:3nu2mmV8ddel1yGnjRPuHb
Deeper,Patch +,Patch +,White Paper,16,31,7941,electroclash,2023-07-14,2:24,False,https://open.spotify.com/track/0ZCzxgH0fm6xiBBqBDAoZw,spotify:track:0ZCzxgH0fm6xiBBqBDAoZw
With All,Patch +,Patch +,White Paper,16,31,7941,electroclash,2023-07-14,2:37,False,https://open.spotify.com/track/0yYzfacCxFrA8d2lImTQWW,spotify:track:0yYzfacCxFrA8d2lImTQWW
Deep Enough,Patch +,Patch +,White Paper,18,31,7941,electroclash,2023-07-14,1:24,False,https://open.spotify.com/track/75jilRYpmWbDi1QWAMI0f7,spotify:track:75jilRYpmWbDi1QWAMI0f7
in the spotlight,Patch +,Patch +,in the spotlight,18,31,7941,electroclash,2023-01-02,3:04,True,https://open.spotify.com/track/0dnF1rmnG2FAElIarcrmMo,spotify:track:0dnF1rmnG2FAElIarcrmMo
To Take the Space,Patch +,Patch +,White Paper,18,31,7941,electroclash,2023-07-14,2:24,False,https://open.spotify.com/track/1kq3wd2ZrWax0FnxKoj2dc,spotify:track:1kq3wd2ZrWax0FnxKoj2dc
Desayuno,Patch +,Patch +,White Paper,21,31,7941,electroclash,2023-07-14,2:17,False,https://open.spotify.com/track/46EEjTxznTPuYG381hkfbT,spotify:track:46EEjTxznTPuYG381hkfbT
thank you,Lee Ikari,Lee Ikari,Depakote (Son of Lithium),8,32,2216,cloud rap,2024-12-31,1:36,False,https://open.spotify.com/track/7vKEpfNYaSyRhPXortwyE7,spotify:track:7vKEpfNYaSyRhPXortwyE7
Born Again,Lee Ikari,Lee Ikari,Depakote (Son of Lithium),15,32,2216,cloud rap,2024-12-31,4:44,True,https://open.spotify.com/track/5MfECLh2BArczzBgZGlIvW,spotify:track:5MfECLh2BArczzBgZGlIvW
novemberfreestyle,Lee Ikari,Lee Ikari,Depakote (Son of Lithium),16,32,2216,cloud rap,2024-12-31,4:00,True,https://open.spotify.com/track/71OhSFtR17cM2kKxnbLwx6,spotify:track:71OhSFtR17cM2kKxnbLwx6
watch me,Lee Ikari,Lee Ikari,Depakote (Son of Lithium),16,32,2216,cloud rap,2024-12-31,2:07,True,https://open.spotify.com/track/3ltlVmiHtQ6v2eoZqE1c3O,spotify:track:3ltlVmiHtQ6v2eoZqE1c3O
octoberfreestyle,Lee Ikari,Lee Ikari,Depakote (Son of Lithium),18,32,2216,cloud rap,2024-12-31,2:58,True,https://open.spotify.com/track/1jpkYxI2eioX2mKfxp1p40,spotify:track:1jpkYxI2eioX2mKfxp1p40
Dummy (feat. Chriss),Lee Ikari,Lee Ikari; Chriss,Depakote (Son of Lithium),18,32,2216,cloud rap,2024-12-31,2:59,True,https://open.spotify.com/track/2TYNMc6AF4hC1Bqo0ftnPk,spotify:track:2TYNMc6AF4hC1Bqo0ftnPk
wrldtopicinterlude,Lee Ikari,Lee Ikari,Depakote (Son of Lithium),18,32,2216,cloud rap,2024-12-31,1:55,True,https://open.spotify.com/track/2y05cwOBs8hPknNECv4uKj,spotify:track:2y05cwOBs8hPknNECv4uKj
malice@thepalace,Lee Ikari,Lee Ikari,DREAM:BARDO prelude,18,32,2216,cloud rap,2026-01-13,2:11,True,https://open.spotify.com/track/6rE4c4YVEHP2ZvAPp3rvOE,spotify:track:6rE4c4YVEHP2ZvAPp3rvOE
easyrevenge4goodkarma,Lee Ikari,Lee Ikari,DREAM:BARDO prelude,19,32,2216,cloud rap,2026-01-13,2:01,True,https://open.spotify.com/track/139tzeB8ZXnl6Ri68Q1SeT,spotify:track:139tzeB8ZXnl6Ri68Q1SeT
Bend & Curve,X & Yde,X & Yde; Ydegirl; Xenia Xamanek,Sound of a Bite,3,2,337,experimental,2025-02-19,4:20,False,https://open.spotify.com/track/4sFzaJV8yvCuqshEID1w2o,spotify:track:4sFzaJV8yvCuqshEID1w2o
you're dead Inside,Ydegirl,Ydegirl,Ydegirl,4,33,8762,,2021-10-15,0:48,False,https://open.spotify.com/track/1otmmqFbPriu8lOoOxRyX0,spotify:track:1otmmqFbPriu8lOoOxRyX0
Took Work from my Tongue and gave it to my Heart,X & Yde,X & Yde; Ydegirl; Xenia Xamanek,Sound of a Bite,4,2,337,experimental,2025-02-19,3:40,False,https://open.spotify.com/track/0zl45jsENCOCDmJgVZElKX,spotify:track:0zl45jsENCOCDmJgVZElKX
Neversafe,Ydegirl,Ydegirl,Ydegirl,4,33,8762,,2021-10-15,6:03,False,https://open.spotify.com/track/3KqajJldEMMOLqjvO2XW0p,spotify:track:3KqajJldEMMOLqjvO2XW0p
Young but Intelligent,X & Yde,X & Yde; Ydegirl; Xenia Xamanek,Sound of a Bite,4,2,337,experimental,2025-02-19,4:14,False,https://open.spotify.com/track/2S9YbVHc57pKnhV0s0J7Z3,spotify:track:2S9YbVHc57pKnhV0s0J7Z3
Sound of a Bite,X & Yde,X & Yde; Ydegirl; Xenia Xamanek,Sound of a Bite,5,2,337,experimental,2025-02-19,5:16,False,https://open.spotify.com/track/3JU5caFVRtBFdvOuD9Q6R6,spotify:track:3JU5caFVRtBFdvOuD9Q6R6
Dares Soar,X & Yde,X & Yde; Ydegirl; Xenia Xamanek,Sound of a Bite,5,2,337,experimental,2025-02-19,3:28,True,https://open.spotify.com/track/6oKklyKL2Zkt08Gx28Uwot,spotify:track:6oKklyKL2Zkt08Gx28Uwot
breezing back and forth between,Ydegirl,Ydegirl,Ydegirl,6,33,8762,,2021-10-15,4:34,False,https://open.spotify.com/track/70jioNRE93zMolvj73Sq19,spotify:track:70jioNRE93zMolvj73Sq19
Spiral girl,Ydegirl,Ydegirl,Ydegirl,6,33,8762,,2021-10-15,3:06,False,https://open.spotify.com/track/6cBOkbIOwfREshkagMWzyn,spotify:track:6cBOkbIOwfREshkagMWzyn
words woozy in the breeze,Ydegirl,Ydegirl,words woozy in the breeze,6,33,8762,,2019-04-19,4:27,True,https://open.spotify.com/track/04qIbTq1XK8LJYvo9ql8Xd,spotify:track:04qIbTq1XK8LJYvo9ql8Xd
French Maid - The Clonious Remix,S.Maharba,S.Maharba; The Clonious,Remixed,1,34,26115,plunderphonics,2013-02-26,4:05,False,https://open.spotify.com/track/0sYtnyESzHD8EUYGDF2wZ0,spotify:track:0sYtnyESzHD8EUYGDF2wZ0
Nice To Meet You - Sweatson Klank Remix,S.Maharba,S.Maharba; Sweatson Klank,Remixed,1,34,26115,plunderphonics,2013-02-26,3:18,False,https://open.spotify.com/track/70oNkkaCDH9Ji2saScKCRy,spotify:track:70oNkkaCDH9Ji2saScKCRy
Heels - Shigeto Remix,S.Maharba,S.Maharba; Shigeto,Remixed,1,34,26115,plunderphonics,2013-02-26,4:40,False,https://open.spotify.com/track/5BzIqOAHQ3rwFm59CDmpJS,spotify:track:5BzIqOAHQ3rwFm59CDmpJS
Afternoon - Mike Slott Remix,S.Maharba,S.Maharba; Mike Slott,Remixed,2,34,26115,plunderphonics,2013-02-26,4:26,False,https://open.spotify.com/track/3B58wzYnoqsbqfjNgkIslt,spotify:track:3B58wzYnoqsbqfjNgkIslt
A Mthrs Srrw,S.Maharba,S.Maharba,Mirror & Veil,2,34,26115,plunderphonics,2017-06-22,3:19,False,https://open.spotify.com/track/0WcNFTu4c87TNz8QyTPUA0,spotify:track:0WcNFTu4c87TNz8QyTPUA0
Ghost Of Myself,S.Maharba,S.Maharba,Most Forgotten,3,34,26115,plunderphonics,2015-01-31,5:38,False,https://open.spotify.com/track/5czSD3k8sL3KHfePCrqm1K,spotify:track:5czSD3k8sL3KHfePCrqm1K
Bricked Up,S.Maharba,S.Maharba,Mirror & Veil,4,34,26115,plunderphonics,2017-06-22,3:37,False,https://open.spotify.com/track/6Adp9c2idINUjPjmwlON6k,spotify:track:6Adp9c2idINUjPjmwlON6k
All Over Now,S.Maharba,S.Maharba,Most Forgotten,4,34,26115,plunderphonics,2015-01-31,1:48,False,https://open.spotify.com/track/5AfSVaH6kXrWEE929A1Ppy,spotify:track:5AfSVaH6kXrWEE929A1Ppy
For Jasper,S.Maharba,S.Maharba,Most Forgotten,4,34,26115,plunderphonics,2015-01-31,3:56,False,https://open.spotify.com/track/0ZDW5MrMA6MsTjCprlr5SY,spotify:track:0ZDW5MrMA6MsTjCprlr5SY
Ojo Tapa,S.Maharba,S.Maharba,Most Forgotten,4,34,26115,plunderphonics,2015-01-31,3:04,False,https://open.spotify.com/track/7sBqeFiFmPI9UwvpeWDgwO,spotify:track:7sBqeFiFmPI9UwvpeWDgwO
Making You Cry,S.Maharba,S.Maharba,Most Forgotten,4,34,26115,plunderphonics,2015-01-31,2:43,False,https://open.spotify.com/track/0YAvIqycrJsil5CdroIPd9,spotify:track:0YAvIqycrJsil5CdroIPd9
M S D,S.Maharba,S.Maharba,Most Forgotten,5,34,26115,plunderphonics,2015-01-31,3:26,False,https://open.spotify.com/track/5RLrSgwgyiHUSZUlYEgy3N,spotify:track:5RLrSgwgyiHUSZUlYEgy3N
Nervous Osculation,S.Maharba,S.Maharba,Most Forgotten,5,34,26115,plunderphonics,2015-01-31,3:31,False,https://open.spotify.com/track/2kBjwx2O9hxfEWYhOK9fTf,spotify:track:2kBjwx2O9hxfEWYhOK9fTf
limewire,untitled (halo),untitled (halo),limewire (RIP Swirl Remix),5,34,14725,shoegaze,2023-08-04,2:28,False,https://open.spotify.com/track/1EJ3kLSugvc8NSMdvEBpzX,spotify:track:1EJ3kLSugvc8NSMdvEBpzX
spiral,untitled (halo),untitled (halo),towncryer,6,34,14725,shoegaze,2023-09-22,2:15,False,https://open.spotify.com/track/19EiT5NhbG87iNUXVCbhLL,spotify:track:19EiT5NhbG87iNUXVCbhLL
xiua,untitled (halo),untitled (halo),towncryer,13,34,14725,shoegaze,2023-09-22,1:32,False,https://open.spotify.com/track/2xeh1YKoYHc6wxfQCYXvv7,spotify:track:2xeh1YKoYHc6wxfQCYXvv7
sKill isSue,untitled (halo),untitled (halo),headbanger,16,34,14725,shoegaze,2024-11-22,1:56,False,https://open.spotify.com/track/4I8KmwT8IVSzc8tGWyZHAq,spotify:track:4I8KmwT8IVSzc8tGWyZHAq
blunt subconscious,untitled (halo),untitled (halo),headbanger,16,34,14725,shoegaze,2024-11-22,2:42,False,https://open.spotify.com/track/3ctVedHNFheNkQiAA5fKJa,spotify:track:3ctVedHNFheNkQiAA5fKJa
oblique butterfly,untitled (halo),untitled (halo),towncryer,17,34,14725,shoegaze,2023-09-22,6:36,False,https://open.spotify.com/track/3hmvWYVkf99MBDI05g6VGv,spotify:track:3hmvWYVkf99MBDI05g6VGv
Eyes Full of Tears,voyeur,voyeur,Eyes Full of Tears / doomcomplex,18,25,6590,lo-fi indie; shoegaze,2025-04-02,3:31,False,https://open.spotify.com/track/7MKR3GZJsgDukK9OlrLAHn,spotify:track:7MKR3GZJsgDukK9OlrLAHn
that's honey,untitled (halo),untitled (halo),headbanger,19,34,14725,shoegaze,2024-11-22,3:44,False,https://open.spotify.com/track/0t5ONsZxckUmoEWAz3k3kR,spotify:track:0t5ONsZxckUmoEWAz3k3kR
doomcomplex,untitled (halo),untitled (halo),Eyes Full of Tears / doomcomplex,22,34,14725,shoegaze,2025-04-02,3:02,False,https://open.spotify.com/track/5AS5EeRffMblVQAoLCcufc,spotify:track:5AS5EeRffMblVQAoLCcufc
Julian 9cm,NINA,NINA,TWINS,0,35,16794,,2020-11-19,0:22,False,https://open.spotify.com/track/4KVd9TBabWsdjkthFHnx1X,spotify:track:4KVd9TBabWsdjkthFHnx1X
BARDO,NINA,NINA,TWINS,2,35,16794,,2020-11-19,2:33,False,https://open.spotify.com/track/0Wkw8ifmxu6Wd9kbJb3ufW,spotify:track:0Wkw8ifmxu6Wd9kbJb3ufW
Offers,NINA,NINA,TWINS,2,35,16794,,2020-11-19,1:32,False,https://open.spotify.com/track/4XgiYh6cepcwNWoICyxodZ,spotify:track:4XgiYh6cepcwNWoICyxodZ
HEART,NINA,NINA,TWINS,2,35,16794,,2020-11-19,1:23,False,https://open.spotify.com/track/2e71GEE0Enwbbt8ilYAZ50,spotify:track:2e71GEE0Enwbbt8ilYAZ50
Right breain,NINA,NINA,TWINS,2,35,16794,,2020-11-19,1:45,False,https://open.spotify.com/track/3nvb68xs49w9v8dYJPAEpf,spotify:track:3nvb68xs49w9v8dYJPAEpf
Damiano,NINA,NINA,TWINS,3,35,16794,,2020-11-19,2:10,False,https://open.spotify.com/track/31mHj6VjAcXotaniH5F86w,spotify:track:31mHj6VjAcXotaniH5F86w
⁠Discordia (Live at The Lexington),NINA,NINA,Live at The Lexington,4,35,16794,,2025-12-04,2:30,False,https://open.spotify.com/track/0QvT1pAKNQRA75WwyXl3r5,spotify:track:0QvT1pAKNQRA75WwyXl3r5
Doctor how?,Sam Fenton,Sam Fenton,The Richest Man In Babylon OST,4,9,475,,2025-05-16,1:32,False,https://open.spotify.com/track/4NMPkibhyOfKEd0hM3WQyd,spotify:track:4NMPkibhyOfKEd0hM3WQyd
Till the devil gets bored (Live at The Lexington),NINA,NINA,Live at The Lexington,5,35,16794,,2025-12-04,3:23,False,https://open.spotify.com/track/0XHxY90XKjM4EPWm83GMok,spotify:track:0XHxY90XKjM4EPWm83GMok
Right Hand Driving,NINA,NINA,TWINS,5,35,16794,,2020-11-19,2:22,False,https://open.spotify.com/track/4uT4X5iqTdtO07IsYvN5ga,spotify:track:4uT4X5iqTdtO07IsYvN5ga
Briefcase Of Music (noir2),Double Virgo,Double Virgo,Hardrive Heat Seeking,0,37,20609,shoegaze,2023-08-31,0:24,False,https://open.spotify.com/track/6VlXALa68rZWDwW7ncqhRC,spotify:track:6VlXALa68rZWDwW7ncqhRC
Day of the Doxx,Double Virgo,Double Virgo,Nags Head,3,37,20609,shoegaze,2020-10-11,1:50,False,https://open.spotify.com/track/0k8XuPMO4ZTF4dTsxsv0Id,spotify:track:0k8XuPMO4ZTF4dTsxsv0Id
Classy,Double Virgo,Double Virgo,Before the Bar,3,37,20609,shoegaze,2020-11-30,2:13,False,https://open.spotify.com/track/17N4PBAqTi3I3KsXTlfHrG,spotify:track:17N4PBAqTi3I3KsXTlfHrG
Bob and David (Rehearsal),Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20609,shoegaze,2023-08-31,2:46,False,https://open.spotify.com/track/78Iq7OBwikBmnLi5dKDMF7,spotify:track:78Iq7OBwikBmnLi5dKDMF7
We Didnt Start the Fire (Was a Gift),Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20609,shoegaze,2023-08-31,0:54,False,https://open.spotify.com/track/2myevrQAeaAtVQtAotjyHE,spotify:track:2myevrQAeaAtVQtAotjyHE
Several Snakes,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20609,shoegaze,2023-08-31,1:08,False,https://open.spotify.com/track/0iCvMhl0DBMbXEmMIhbliX,spotify:track:0iCvMhl0DBMbXEmMIhbliX
Horn,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20609,shoegaze,2023-08-31,1:10,False,https://open.spotify.com/track/3ojTXrB7FcppyqgZS8LDTq,spotify:track:3ojTXrB7FcppyqgZS8LDTq
Got Held Up - Replies,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20609,shoegaze,2023-08-31,0:35,False,https://open.spotify.com/track/0uOcG4PkNBz5OcLWEx5M2m,spotify:track:0uOcG4PkNBz5OcLWEx5M2m
Noir1,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20609,shoegaze,2023-08-31,0:52,False,https://open.spotify.com/track/0mtp8y3Ecv2qnJg1r6D22P,spotify:track:0mtp8y3Ecv2qnJg1r6D22P
Cold Turkey,Michael Angelo,Michael Angelo,Michael Angelo Live/ The Crossings of Mackinaw,0,39,1751,,1999-06-29,4:05,False,https://open.spotify.com/track/548A5Jouf3K09g1YHrOPBp,spotify:track:548A5Jouf3K09g1YHrOPBp
Lonesome Town,Michael Angelo,Michael Angelo,Silly Little Game,0,39,1751,,1999-12-06,3:28,False,https://open.spotify.com/track/5ftAQ6jBtNFcAVtRKF1UDN,spotify:track:5ftAQ6jBtNFcAVtRKF1UDN
Turn That Thing Down,Michael Angelo,Michael Angelo,Anonymous-02,0,39,1751,,2010-01-01,4:44,False,https://open.spotify.com/track/1YsHnlarDZHu5ST551RQ36,spotify:track:1YsHnlarDZHu5ST551RQ36
Junior,Michael Angelo,Michael Angelo,Silly Little Game,0,39,1751,,1999-12-06,4:04,False,https://open.spotify.com/track/4EZbhKgz7DJ44brOSuTVYU,spotify:track:4EZbhKgz7DJ44brOSuTVYU
Lay Back In The Arms Of Someone,Michael Angelo,Michael Angelo,"""You Name It""",0,39,1751,,2011-07-20,3:42,False,https://open.spotify.com/track/0c0jYBbIkce9Qxj6KTfjqF,spotify:track:0c0jYBbIkce9Qxj6KTfjqF
Make You Move - Original Mix,Michael Angelo,Michael Angelo,Make You Move,0,39,1751,,2014-02-18,5:25,False,https://open.spotify.com/track/3l4BfvhmqX3HXajnYrStD7,spotify:track:3l4BfvhmqX3HXajnYrStD7
Cat Out of the Bag,Michael Angelo,Michael Angelo,Silly Little Game,0,39,1751,,1999-12-06,4:07,False,https://open.spotify.com/track/3i17BM6EgNVPoHYxoftK0C,spotify:track:3i17BM6EgNVPoHYxoftK0C
Carnival Town,Michael Angelo,Michael Angelo,Anonymous-02,0,39,1751,,2010-01-01,4:55,False,https://open.spotify.com/track/6A4K4Ue20SNTjw7vLHnB9O,spotify:track:6A4K4Ue20SNTjw7vLHnB9O
Doomsday #5 with Izzy Goldbow,Samba Jean-Baptiste,Samba Jean-Baptiste,Doomsday #5 with Izzy Goldbow,10,41,10512,,2023-12-29,2:46,False,https://open.spotify.com/track/5vMfO61DleSsg9Lhu1sPJi,spotify:track:5vMfO61DleSsg9Lhu1sPJi
+ad,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,17,41,10512,,2023-09-29,0:38,False,https://open.spotify.com/track/2fgGwQFp7iIqzYzlch83nH,spotify:track:2fgGwQFp7iIqzYzlch83nH
Storytime,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,19,41,10512,,2023-09-29,1:11,False,https://open.spotify.com/track/5AGQi09U7gJal9jgAJBpCe,spotify:track:5AGQi09U7gJal9jgAJBpCe
Quick Before Something Drastic Happens,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,20,41,10512,,2023-09-29,1:59,False,https://open.spotify.com/track/5XHB0Kzm3VtABS14PGJoFN,spotify:track:5XHB0Kzm3VtABS14PGJoFN
Window Seat,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,20,41,10512,,2023-09-29,3:08,False,https://open.spotify.com/track/43V7gqy4xqo5BMaLnDGO8h,spotify:track:43V7gqy4xqo5BMaLnDGO8h
