track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Singing Flowers,Mujo,Mujo,Singing Flowers,48,58,30837,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2023-08-07,1:33,False,https://open.spotify.com/track/5nZh8vYe3kYeKnRG6gNp7U,spotify:track:5nZh8vYe3kYeKnRG6gNp7U
the day you left,les,les; forlorn,the day you left,57,54,14567,dark ambient; slowcore; ambient,2024-08-05,1:43,False,https://open.spotify.com/track/0KvFA2nckCvUKgx3SWMNi6,spotify:track:0KvFA2nckCvUKgx3SWMNi6
with purpose,steezy prime,steezy prime; fnonose,never alone,49,58,18271,lo-fi; lo-fi hip hop; lo-fi beats,2022-09-08,2:42,False,https://open.spotify.com/track/50Sw45eThlvwLzvmxXqG5g,spotify:track:50Sw45eThlvwLzvmxXqG5g
Mood Swings (feat. Lil Tjay),Pop Smoke,Pop Smoke; Lil Tjay,Shoot For The Stars Aim For The Moon,75,79,15550308,brooklyn drill; new york drill; drill,2020-07-03,3:33,True,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,spotify:track:5rZlwNFl01HqLWBQGryKSm
Sway,Michael Bublé,Michael Bublé,Michael Bublé,74,76,6874223,christmas,2003,3:08,False,https://open.spotify.com/track/2ajUl8lBLAXOXNpG4NEPMz,spotify:track:2ajUl8lBLAXOXNpG4NEPMz
Sand Dollar,Kurt Stewart,Kurt Stewart; Lomme,Beach Cat,47,53,3979,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-15,2:37,False,https://open.spotify.com/track/2cKV7tUEv1rc0WXsrtMfJA,spotify:track:2cKV7tUEv1rc0WXsrtMfJA
Inner Light,Elderbrook,Elderbrook; Bob Moses,Inner Light,67,70,522316,,2021-07-30,4:17,False,https://open.spotify.com/track/40tPP3K10yMZxwnT65REKj,spotify:track:40tPP3K10yMZxwnT65REKj
In The Air Tonight - 2015 Remastered,Phil Collins,Phil Collins,Face Value (Deluxe Editon),79,80,7247270,soft rock,1981-01-01,5:36,False,https://open.spotify.com/track/18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb
Silhouettes - Original Radio Edit,Avicii,Avicii,Silhouettes,57,83,23413002,edm,2012-04-27,3:31,False,https://open.spotify.com/track/06h3McKzmxS8Bx58USHiMq,spotify:track:06h3McKzmxS8Bx58USHiMq
Winter Shells,Mondo Loops,Mondo Loops; Kanisan,Terrapin,54,64,42050,lo-fi hip hop; lo-fi; lo-fi beats,2020-05-22,3:06,False,https://open.spotify.com/track/4EVBIa6OoontXnsOVFiMGS,spotify:track:4EVBIa6OoontXnsOVFiMGS
comet trails & coffee,evroulth,evroulth; Chillhop World,a false but beautiful world,45,44,23,lo-fi,2025-08-01,2:18,False,https://open.spotify.com/track/0x7hsnqN5utU445FmkvMMQ,spotify:track:0x7hsnqN5utU445FmkvMMQ
Wait For Spring,Fya Playce,Fya Playce,Wait For Spring,50,52,626,lo-fi beats; lo-fi,2023-10-01,2:09,False,https://open.spotify.com/track/65RlTv8r06C7Jm5sDMbyu4,spotify:track:65RlTv8r06C7Jm5sDMbyu4
Closer,Sundazer,Sundazer,Closer,58,50,15006,shoegaze,2022-12-28,4:14,False,https://open.spotify.com/track/4qb73E397r4f0DEKpRN8xo,spotify:track:4qb73E397r4f0DEKpRN8xo
A Place Called Home,PJ Harvey,PJ Harvey,"Stories From The City, Stories From The Sea",45,60,1193897,art pop; singer-songwriter,2000-01-01,3:42,False,https://open.spotify.com/track/4QmBs5a3mFFLaLA1QTEVrN,spotify:track:4QmBs5a3mFFLaLA1QTEVrN
Fragments of Time (feat. Todd Edwards),Daft Punk,Daft Punk; Todd Edwards,Random Access Memories,61,84,10762214,french house; electronic; electro,2013-05-20,4:39,False,https://open.spotify.com/track/0IedgQjjJ8Ad4B3UDQ5Lyn,spotify:track:0IedgQjjJ8Ad4B3UDQ5Lyn
Glowing Jellyfish,Casiio,Casiio; Kainbeats,Submerged,53,65,18748,lo-fi hip hop; lo-fi; lo-fi beats,2024-09-19,2:48,False,https://open.spotify.com/track/1fzZOCmBgOab0rC0llMZnX,spotify:track:1fzZOCmBgOab0rC0llMZnX
i hope this never ends,Jhove,Jhove; kokoro,new beginnings,50,58,16081,lo-fi hip hop; lo-fi; lo-fi beats,2021-11-10,2:36,False,https://open.spotify.com/track/6jRcP1mlu2lqAmbod8s5Ng,spotify:track:6jRcP1mlu2lqAmbod8s5Ng
