track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri,lastfm_listeners,lastfm_playcount,lastfm_tags,mb_country,mb_area,mb_tags,mb_score,mb_career_start,mb_career_end,mb_artist_type,mb_gender,lastfm_track_listeners,lastfm_track_playcount,lastfm_track_tags,external_source
Under the rain,Oroshi,Oroshi,Downpours,66,58,344,,2023-02-17,2:30,False,https://open.spotify.com/track/11xruOZ75TACfdzIk7PzbD,spotify:track:11xruOZ75TACfdzIk7PzbD,111322,1177428,,,,,0,,,,,75331,535857,,lastfm
Old Friends,Oroshi,Oroshi,Old Friends,57,58,344,,2025-09-19,2:33,False,https://open.spotify.com/track/4ipco4orDngfmTXSaiBm4x,spotify:track:4ipco4orDngfmTXSaiBm4x,111322,1177428,,,,,0,,,,,14006,34515,,lastfm
temporary approved,Oroshi,Oroshi,temporary approved,51,58,344,,2024-10-11,2:00,False,https://open.spotify.com/track/2kt3LN3iDaQMRINPRsGaJJ,spotify:track:2kt3LN3iDaQMRINPRsGaJJ,111322,1177428,,,,,0,,,,,15656,32977,,lastfm
Nearly Airborne White Noise,Oroshi,Oroshi,Nearly Airborne White Noise,37,58,344,,2023-01-20,2:57,False,https://open.spotify.com/track/32hBRl0XPNsRkNB2Mh1msR,spotify:track:32hBRl0XPNsRkNB2Mh1msR,111322,1177428,,,,,0,,,,,1052,5810,,lastfm
off grid,Goson,Goson; So.Lo,off grid,58,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2025-12-04,1:49,False,https://open.spotify.com/track/2tT9LVtsqcNkeJYIfEItHA,spotify:track:2tT9LVtsqcNkeJYIfEItHA,259909,1747553,Lo-Fi; chill,SE,Sweden,downtempo; instrumental; house; hip hop; electronica,100,,,Person,male,9330,21139,,lastfm+mb
Steps,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:25,False,https://open.spotify.com/track/0Kaw9R986S3TrP4MEHJZ0j,spotify:track:0Kaw9R986S3TrP4MEHJZ0j,271115,2178147,instrumental hip-hop,,Nice,downtempo; instrumental; hip hop; alternative; lo-fi,100,,,Person,male,5967,10926,,lastfm+mb
Last Day At The Seaside,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:56,False,https://open.spotify.com/track/2OYEUj6cIoJdZ7cKbncu4j,spotify:track:2OYEUj6cIoJdZ7cKbncu4j,271115,2178147,instrumental hip-hop,,Nice,downtempo; instrumental; hip hop; alternative; lo-fi,100,,,Person,male,5428,9667,,lastfm+mb
Sunday Memories,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:00,False,https://open.spotify.com/track/1PwDLjGYifMrcFRgR1loiM,spotify:track:1PwDLjGYifMrcFRgR1loiM,271115,2178147,instrumental hip-hop,,Nice,downtempo; instrumental; hip hop; alternative; lo-fi,100,,,Person,male,5718,10357,,lastfm+mb
Fragments,Erwin Do,Erwin Do; Toti Cisneros; Vibe Provide Collective,Fragments,53,58,4836,jazz beats; lo-fi; lo-fi beats,2024-10-18,2:00,False,https://open.spotify.com/track/2QCuFQMtOre4xzLglVQAOP,spotify:track:2QCuFQMtOre4xzLglVQAOP,112004,556020,,XW,[Worldwide],soundtrack; classical; special purpose artist; fixme; ambient,100,,,Other,not applicable,23663,65534,,lastfm+mb
Brooklyn Sunrise,saint rumi,saint rumi; Erwin Do,Brooklyn Sunrise,26,50,1212,jazz beats; lo-fi,2025-12-15,1:53,False,https://open.spotify.com/track/7nyLKm5YyGmxmTvwgMLGXF,spotify:track:7nyLKm5YyGmxmTvwgMLGXF,46705,153870,chillhop; jazz,,New York,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,4822,8876,,lastfm+mb
Sora,Goson,Goson,Sora,55,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2025-12-18,1:54,False,https://open.spotify.com/track/3jzUS5ot7khHwdyb8r25nq,spotify:track:3jzUS5ot7khHwdyb8r25nq,259909,1747553,Lo-Fi; chill,SE,Sweden,downtempo; instrumental; house; hip hop; electronica,100,,,Person,male,7087,17201,,lastfm+mb
Soft Echo,Goson,Goson,Soft Echo,53,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2026-01-15,2:18,False,https://open.spotify.com/track/3T4KBGHaMeLyLfzekgBCl9,spotify:track:3T4KBGHaMeLyLfzekgBCl9,259909,1747553,Lo-Fi; chill,SE,Sweden,downtempo; instrumental; house; hip hop; electronica,100,,,Person,male,5710,13847,,lastfm+mb
Broken Angel,Goson,Goson; Dreamfield,Dreams of Angels,53,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2022-06-06,2:34,False,https://open.spotify.com/track/6eeCSRVwpCn9VCiIRUsIhs,spotify:track:6eeCSRVwpCn9VCiIRUsIhs,259909,1747553,Lo-Fi; chill,SE,Sweden,downtempo; instrumental; house; hip hop; electronica,100,,,Person,male,55030,136279,,lastfm+mb
Blue Sky,Goson,Goson; softy,Garden of Serenity,51,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2024-02-05,2:35,False,https://open.spotify.com/track/2zKuYk3qpf7CFYJTkvkgG9,spotify:track:2zKuYk3qpf7CFYJTkvkgG9,259909,1747553,Lo-Fi; chill,SE,Sweden,downtempo; instrumental; house; hip hop; electronica,100,,,Person,male,31055,67252,,lastfm+mb
fleeting moments,Lenny Loops,Lenny Loops; iomoo,fleeting moments,58,56,5064,lo-fi; lo-fi hip hop; lo-fi beats,2025-12-12,2:32,False,https://open.spotify.com/track/23VG7LQdQUxsxF6YsyudeP,spotify:track:23VG7LQdQUxsxF6YsyudeP,265780,2429444,instrumental; electronic; italian; chill; Italy,IT,Italy,lo-fi hip hop; hip hop; chillwave; instrumental hip hop; lo-fi,100,,,Person,male,8989,21876,,lastfm+mb
Lights In The Deepest Blue,Alto,Alto; Two Scents; Lenny Loops,The Ocean,37,43,1222,lo-fi,2023-11-27,2:03,False,https://open.spotify.com/track/5ITDv1QS7ihnekimRnH9p7,spotify:track:5ITDv1QS7ihnekimRnH9p7,74806,372659,hard rock; arranger; touhou; chillout; krautrock,,,lo-fi hip hop; hip hop; chillwave; instrumental hip hop; lo-fi,100,,,Person,male,40932,90584,,lastfm+mb
at the blue hour,Lenny Loops,Lenny Loops; Nokiaa,at the blue hour,54,56,5064,lo-fi; lo-fi hip hop; lo-fi beats,2024-09-02,1:44,False,https://open.spotify.com/track/5PXW1rFIHsKhU0LMSkinZn,spotify:track:5PXW1rFIHsKhU0LMSkinZn,265780,2429444,instrumental; electronic; italian; chill; Italy,IT,Italy,lo-fi hip hop; hip hop; chillwave; instrumental hip hop; lo-fi,100,,,Person,male,23229,92676,,lastfm+mb
Noctilucent,Lenny Loops,Lenny Loops; stream_error,Noctilucent,51,56,5064,lo-fi; lo-fi hip hop; lo-fi beats,2023-02-06,2:11,False,https://open.spotify.com/track/4cG4FleEL7kHBY2yU181Pm,spotify:track:4cG4FleEL7kHBY2yU181Pm,265780,2429444,instrumental; electronic; italian; chill; Italy,IT,Italy,lo-fi hip hop; hip hop; chillwave; instrumental hip hop; lo-fi,100,,,Person,male,37367,86685,,lastfm+mb
Oud,Mujo,Mujo,Oud,55,56,31785,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2025-10-02,1:48,False,https://open.spotify.com/track/3KT954VNNQEBpOkMMKjlYv,spotify:track:3KT954VNNQEBpOkMMKjlYv,510539,5198922,beats; Hip-Hop; instrumental hip-hop; Lo-Fi; hungarian,HU,Hungary,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,11510,27277,,lastfm+mb
Everything Gone,Mujo,Mujo; Jhove; Sweet Medicine,Better Days,52,56,31785,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2021-08-30,1:53,False,https://open.spotify.com/track/68fioc6fEksWsxWj8p73Nf,spotify:track:68fioc6fEksWsxWj8p73Nf,510539,5198922,beats; Hip-Hop; instrumental hip-hop; Lo-Fi; hungarian,HU,Hungary,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,75410,202480,,lastfm+mb
Escaped,Mujo,Mujo; Mondo Loops; Sweet Medicine,Nostalgia,50,56,31785,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2021-01-08,2:03,False,https://open.spotify.com/track/4pw1bXgo8ilIwd78wf8S2C,spotify:track:4pw1bXgo8ilIwd78wf8S2C,510539,5198922,beats; Hip-Hop; instrumental hip-hop; Lo-Fi; hungarian,HU,Hungary,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,60186,148186,,lastfm+mb
late summit,fnonose,fnonose; morningtime,the cliff,54,56,9686,lo-fi; lo-fi beats,2024-04-08,2:05,False,https://open.spotify.com/track/1UuOpNIor0k9Sbaur9XZBa,spotify:track:1UuOpNIor0k9Sbaur9XZBa,209361,1931801,Lo-Fi; electronic,NO,Norway,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,32780,71303,,lastfm+mb
gust of wind,fnonose,fnonose; sove,gust of wind,54,56,9686,lo-fi; lo-fi beats,2025-09-05,2:11,False,https://open.spotify.com/track/27WCPpknqnJlxjm9yjgF6w,spotify:track:27WCPpknqnJlxjm9yjgF6w,209361,1931801,Lo-Fi; electronic,NO,Norway,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,10762,26796,,lastfm+mb
amarillo,fnonose,fnonose; HM Surf,amarillo,32,56,9686,lo-fi; lo-fi beats,2025-12-15,1:47,False,https://open.spotify.com/track/69p8Kc5wbCFMnG8mHyUf9g,spotify:track:69p8Kc5wbCFMnG8mHyUf9g,209361,1931801,Lo-Fi; electronic,NO,Norway,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,5653,10276,,lastfm+mb
Zzz,HM Surf,HM Surf; 96 Zeus; fnonose,Zzz,50,56,33956,lo-fi hip hop; lo-fi; lo-fi beats,2025-10-08,2:41,False,https://open.spotify.com/track/54VhpeIRKA1qJx5WOo8pw9,spotify:track:54VhpeIRKA1qJx5WOo8pw9,473204,5542002,chillhop; electronic; Norway; beats; norwegian,NO,Norway,downtempo; pop; instrumental; dance; house,100,,,Person,male,3526,8663,,lastfm+mb
come with me,Theo Aabel,Theo Aabel; marsquake,come with me,59,50,2398,lo-fi,2025-11-25,2:40,False,https://open.spotify.com/track/79II8QZ08SaeS7QWfi7iSS,spotify:track:79II8QZ08SaeS7QWfi7iSS,86132,585366,swedish; lofi; instrumental hip-hop; to tag; chillhop,SE,Sweden,lo-fi hip hop; hip hop; instrumental hip hop; chillwave; downtempo,100,,,Person,male,11217,27306,,lastfm+mb
Still Learning,marsquake,marsquake,Still Learning,23,57,1296,lo-fi,2025-12-15,1:41,False,https://open.spotify.com/track/6jORKke5NCZ3q5r9RdnyxH,spotify:track:6jORKke5NCZ3q5r9RdnyxH,35198,98968,,,Berlin,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,4890,8929,,lastfm+mb
Don't Think,Frances The Mute,Frances The Mute; marsquake,Don't Think,50,42,2132,jazz beats; lo-fi beats; lo-fi,2025-04-11,2:10,False,https://open.spotify.com/track/4lSegvIokCne15Ms94FhFj,spotify:track:4lSegvIokCne15Ms94FhFj,67221,205077,,GR,Greece,,100,,,Group,,14986,28275,,lastfm+mb
blizz,loutwo,loutwo,blizz,64,54,339,lo-fi; lo-fi beats,2025-10-05,2:07,False,https://open.spotify.com/track/2XdxihbjudHhbB95dgk3On,spotify:track:2XdxihbjudHhbB95dgk3On,62459,249205,lofi,,,,100,,,,,30480,77253,,lastfm+mb
aromatics,loutwo,loutwo,aromatics,61,54,339,lo-fi; lo-fi beats,2025-10-19,2:16,False,https://open.spotify.com/track/3pkdDfSB2hc2HiVBBKiSqO,spotify:track:3pkdDfSB2hc2HiVBBKiSqO,62459,249205,lofi,,,,100,,,,,18194,43585,,lastfm+mb
far far away,loutwo,loutwo,far far away,56,54,339,lo-fi; lo-fi beats,2025-07-06,2:24,False,https://open.spotify.com/track/6krtykK9rfWdArY7XC5Dja,spotify:track:6krtykK9rfWdArY7XC5Dja,62459,249205,lofi,,,,100,,,,,19269,52248,,lastfm+mb
if you do,loutwo,loutwo,if you do,55,54,339,lo-fi; lo-fi beats,2025-03-16,2:30,False,https://open.spotify.com/track/5R4nEl8XfFBPS2kxk5KOgi,spotify:track:5R4nEl8XfFBPS2kxk5KOgi,62459,249205,lofi,,,,100,,,,,20777,49876,,lastfm+mb
eclipse,Hevi,Hevi,eclipse,56,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-04,2:28,False,https://open.spotify.com/track/6GPecIJFTK4aAlrCMJMEGq,spotify:track:6GPecIJFTK4aAlrCMJMEGq,325808,3094907,Lo-Fi; electronic; chill; chillout; instrumental,,,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,22793,63147,,lastfm+mb
See You Again,Hevi,Hevi; H.1,Winter Getaway,54,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2023-01-05,3:44,False,https://open.spotify.com/track/0CRJhKPluJCIEbpAEebFD6,spotify:track:0CRJhKPluJCIEbpAEebFD6,325808,3094907,Lo-Fi; electronic; chill; chillout; instrumental,,,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,46596,112737,,lastfm+mb
Jester's Lullaby,Hevi,Hevi,Jester's Lullaby,54,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2025-01-24,1:53,False,https://open.spotify.com/track/2aC4EzyoeHagzpbzXZpCuS,spotify:track:2aC4EzyoeHagzpbzXZpCuS,325808,3094907,Lo-Fi; electronic; chill; chillout; instrumental,,,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,17552,39467,,lastfm+mb
pictures i can't look at,Hevi,Hevi,talking to myself,51,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2022-06-02,2:09,False,https://open.spotify.com/track/1pU5gKpnjUTdUSM6p7vjwZ,spotify:track:1pU5gKpnjUTdUSM6p7vjwZ,325808,3094907,Lo-Fi; electronic; chill; chillout; instrumental,,,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,52602,129737,,lastfm+mb
stick around,Towerz,Towerz; Quist,stick around,54,54,11319,lo-fi hip hop; lo-fi; lo-fi beats,2025-09-15,1:30,False,https://open.spotify.com/track/59BR5D92HrB3rRoish6yEW,spotify:track:59BR5D92HrB3rRoish6yEW,323592,3341427,Lo-Fi; electronic; chill; Canadian; instrumental hip-hop,,Massachusetts,electronic; downtempo; instrumental; hip hop; lo-fi,100,,,Person,male,15580,38567,,lastfm+mb
Buds of May,Towerz,Towerz; edelwize,Solemn,52,54,11319,lo-fi hip hop; lo-fi; lo-fi beats,2022-03-04,2:43,False,https://open.spotify.com/track/46vLgpK4iNwrZgy8akhJUg,spotify:track:46vLgpK4iNwrZgy8akhJUg,323592,3341427,Lo-Fi; electronic; chill; Canadian; instrumental hip-hop,,Massachusetts,electronic; downtempo; instrumental; hip hop; lo-fi,100,,,Person,male,61617,158896,,lastfm+mb
Drifting,Towerz,Towerz,Until Tomorrow,52,54,11319,lo-fi hip hop; lo-fi; lo-fi beats,2020-11-16,2:52,False,https://open.spotify.com/track/2AOT6tZXAwaATDPyF3NWJu,spotify:track:2AOT6tZXAwaATDPyF3NWJu,323592,3341427,Lo-Fi; electronic; chill; Canadian; instrumental hip-hop,,Massachusetts,electronic; downtempo; instrumental; hip hop; lo-fi,100,,,Person,male,41054,93030,,lastfm+mb
from me to you,Towerz,Towerz; kokoro; edelwize,At Long Last,52,54,11319,lo-fi hip hop; lo-fi; lo-fi beats,2021-09-09,2:50,False,https://open.spotify.com/track/29adV3blIhgh46gYyF5Zie,spotify:track:29adV3blIhgh46gYyF5Zie,323592,3341427,Lo-Fi; electronic; chill; Canadian; instrumental hip-hop,,Massachusetts,electronic; downtempo; instrumental; hip hop; lo-fi,100,,,Person,male,69166,175661,,lastfm+mb
Glass Spire,Kainbeats,Kainbeats; Towerz,Finding Beauty,52,60,20899,lo-fi; lo-fi hip hop; lo-fi beats,2021-05-12,2:38,False,https://open.spotify.com/track/09fFmAeZS1o3COvaF0l7WD,spotify:track:09fFmAeZS1o3COvaF0l7WD,413723,5394021,instrumental hip-hop; electronic; chillhop; lofi; Lo-Fi,US,United States,downtempo; classical; instrumental; ambient; hip hop,100,,,Person,male,56531,155184,,lastfm+mb
still images,slowburn,slowburn,still images,56,55,3395,lo-fi,2024-11-21,2:07,False,https://open.spotify.com/track/0nNO8IoU3OlxARxcYRTVPt,spotify:track:0nNO8IoU3OlxARxcYRTVPt,186285,1864003,hardcore; hard rock; australian; hardcore punk; heavy metal,,,hip hop; chillwave; downtempo; lo-fi hip hop; instrumental,100,,,Group,,25741,69141,,lastfm+mb
in a shared dream,slowburn,slowburn,in a shared dream,52,55,3395,lo-fi,2025-10-02,2:13,False,https://open.spotify.com/track/7Ifk92dBHtYSs50WyMoV3h,spotify:track:7Ifk92dBHtYSs50WyMoV3h,186285,1864003,hardcore; hard rock; australian; hardcore punk; heavy metal,,,hip hop; chillwave; downtempo; lo-fi hip hop; instrumental,100,,,Group,,5579,26027,,lastfm+mb
stepping stones,slowburn,slowburn,stepping stones,53,55,3395,lo-fi,2026-01-15,2:04,False,https://open.spotify.com/track/6yfrht7uwfrbggDIKZqTAU,spotify:track:6yfrht7uwfrbggDIKZqTAU,186285,1864003,hardcore; hard rock; australian; hardcore punk; heavy metal,,,hip hop; chillwave; downtempo; lo-fi hip hop; instrumental,100,,,Group,,5997,14822,,lastfm+mb
New Light,slowburn,slowburn,Poles Apart,51,55,3395,lo-fi,2023-10-09,1:59,False,https://open.spotify.com/track/0xtR0XBepSY2ITeAjtAbLI,spotify:track:0xtR0XBepSY2ITeAjtAbLI,186285,1864003,hardcore; hard rock; australian; hardcore punk; heavy metal,,,hip hop; chillwave; downtempo; lo-fi hip hop; instrumental,100,,,Group,,49110,115503,,lastfm+mb
ghee,lilibu,lilibu,ghee,59,54,2618,lo-fi; lo-fi beats,2024-10-20,3:00,False,https://open.spotify.com/track/2tIuYjDRwnJfJEt4uDEjRl,spotify:track:2tIuYjDRwnJfJEt4uDEjRl,181920,960826,to tag,,,,100,,,,,51110,122913,,lastfm+mb
toffee creme,lilibu,lilibu,toffee creme,59,54,2618,lo-fi; lo-fi beats,2025-06-01,2:07,False,https://open.spotify.com/track/66UVUCBg1weSzPWKvAPo1j,spotify:track:66UVUCBg1weSzPWKvAPo1j,181920,960826,to tag,,,,100,,,,,26584,73801,,lastfm+mb
moondaze,lilibu,lilibu,moondaze,58,54,2618,lo-fi; lo-fi beats,2025-12-21,2:16,False,https://open.spotify.com/track/6kQnE4IYOcVtqQg1G86bfi,spotify:track:6kQnE4IYOcVtqQg1G86bfi,181920,960826,to tag,,,,100,,,,,10342,23698,,lastfm+mb
peach cordial,lilibu,lilibu,peach cordial,55,54,2618,lo-fi; lo-fi beats,2025-05-18,2:17,False,https://open.spotify.com/track/4qR6uehVA36HgGDSUdCCUv,spotify:track:4qR6uehVA36HgGDSUdCCUv,181920,960826,to tag,,,,100,,,,,17643,41294,,lastfm+mb
snoozed,lilibu,lilibu,snoozed,53,54,2618,lo-fi; lo-fi beats,2024-08-25,2:50,False,https://open.spotify.com/track/6HroDUYsLg9I6qtcfwIkmn,spotify:track:6HroDUYsLg9I6qtcfwIkmn,181920,960826,to tag,,,,100,,,,,36438,84239,,lastfm+mb
Morning Light,Golden Mist,Golden Mist,Morning Light,66,54,584,lo-fi,2025-11-09,2:05,False,https://open.spotify.com/track/2VuL7nGbgTYHsDDBtxZZGq,spotify:track:2VuL7nGbgTYHsDDBtxZZGq,52491,184657,,GB,United Kingdom,rock; scottish; british; uk; classic rock,100,1973,1978,Group,,26524,65722,,lastfm+mb
Mindset,Golden Mist,Golden Mist,Mindset,61,54,584,lo-fi,2025-10-26,1:55,False,https://open.spotify.com/track/6dLitvcM1cVRQV1vN2jxGM,spotify:track:6dLitvcM1cVRQV1vN2jxGM,52491,184657,,GB,United Kingdom,rock; scottish; british; uk; classic rock,100,1973,1978,Group,,18380,46722,,lastfm+mb
leave it all behind,mellow fox,mellow fox,leave it all behind,59,53,14377,lo-fi,2025-12-12,2:00,False,https://open.spotify.com/track/465Qf4nJmZcClFITsaiCDR,spotify:track:465Qf4nJmZcClFITsaiCDR,146972,982976,lofi,US,United States,electronic; soundtrack; classical; video game; composer,100,1991,,Person,male,8903,20012,,lastfm+mb
melbourne st.,mellow fox,mellow fox,melbourne st.,57,53,14377,lo-fi,2026-01-09,2:24,False,https://open.spotify.com/track/10qRBYJMNMDlnZU3cBQOEz,spotify:track:10qRBYJMNMDlnZU3cBQOEz,146972,982976,lofi,US,United States,electronic; soundtrack; classical; video game; composer,100,1991,,Person,male,8390,20178,,lastfm+mb
fika,mellow fox,mellow fox,mellow beats for broken hearts,34,53,14377,lo-fi,2025-02-14,1:44,False,https://open.spotify.com/track/0pDm5TuD3kEVKigLEF4Hhg,spotify:track:0pDm5TuD3kEVKigLEF4Hhg,146972,982976,lofi,US,United States,electronic; soundtrack; classical; video game; composer,100,1991,,Person,male,21896,49732,,lastfm+mb
headway,morningtime,morningtime; Blue Wednesday,happiness,56,53,2581,lo-fi; lo-fi beats,2024-08-26,2:19,False,https://open.spotify.com/track/4K9JZ7uvEfBuquS7r2k8SM,spotify:track:4K9JZ7uvEfBuquS7r2k8SM,126394,637359,instrumental; electronic; Lo-Fi,,,lo-fi hip hop; downtempo; instrumental; boom bap; hip hop,100,,,Person,,48649,119427,,lastfm+mb
It Takes Time,jxsn,jxsn; morningtime,Forever After All,52,55,598,lo-fi,2026-01-12,3:19,False,https://open.spotify.com/track/1ENqQuE2cRVZAdhbWUnQmX,spotify:track:1ENqQuE2cRVZAdhbWUnQmX,37851,213905,,,,hip hop; chillwave; instrumental hip hop; downtempo; lo-fi,100,,,Person,male,6026,10763,,lastfm+mb
look at you,morningtime,morningtime,happiness,50,53,2581,lo-fi; lo-fi beats,2024-08-26,2:35,False,https://open.spotify.com/track/1DXzRi4UXvB8QsX5wybI1f,spotify:track:1DXzRi4UXvB8QsX5wybI1f,126394,637359,instrumental; electronic; Lo-Fi,,,lo-fi hip hop; downtempo; instrumental; boom bap; hip hop,100,,,Person,,29434,59060,,lastfm+mb
Woods,Ambulo,Ambulo,Woods,56,54,9970,lo-fi hip hop; lo-fi; lo-fi beats,2025-11-13,1:51,False,https://open.spotify.com/track/0UwvadNM2Kgf1ohLTj2r9l,spotify:track:0UwvadNM2Kgf1ohLTj2r9l,279772,2112430,finland; Lo-Fi; chillout; instrumental; instrumental hip-hop,,,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,9295,23742,,lastfm+mb
Passage,mell-ø,mell-ø; Ambulo,Time To Go,54,53,18706,lo-fi hip hop; lo-fi; lo-fi beats,2021-08-20,1:50,False,https://open.spotify.com/track/6cufoTEyHexO8Qmh3W3ve8,spotify:track:6cufoTEyHexO8Qmh3W3ve8,428135,4582062,Lo-Fi; chillhop; electronic; instrumental; composer,NL,Netherlands,downtempo; instrumental; jazz; hip hop; alternative,100,,,Person,male,72796,191128,,lastfm+mb
Noctilucent,Ambulo,Ambulo; squeeda,Polar,54,54,9970,lo-fi hip hop; lo-fi; lo-fi beats,2021-03-01,2:55,False,https://open.spotify.com/track/0kPNG3ntMof3FaXvbR3Q8i,spotify:track:0kPNG3ntMof3FaXvbR3Q8i,279772,2112430,finland; Lo-Fi; chillout; instrumental; instrumental hip-hop,,,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,65926,176506,,lastfm+mb
Childhood Memories,mell-ø,mell-ø; Ambulo,Afloat Again,52,53,18706,lo-fi hip hop; lo-fi; lo-fi beats,2020-03-15,1:37,False,https://open.spotify.com/track/44hY7Urzo7vsWN98RlIAQo,spotify:track:44hY7Urzo7vsWN98RlIAQo,428135,4582062,Lo-Fi; chillhop; electronic; instrumental; composer,NL,Netherlands,downtempo; instrumental; jazz; hip hop; alternative,100,,,Person,male,115120,408979,,lastfm+mb
peaceful,Lil Leaf,Lil Leaf,peaceful,60,53,616,lo-fi; lo-fi beats,2025-10-26,2:29,False,https://open.spotify.com/track/385fgx1lcfPAypihGYYfTT,spotify:track:385fgx1lcfPAypihGYYfTT,79595,326443,lofi,,Richmond,bluegrass; indie rock; folk rock; celtic; indie folk,100,1992,,Group,,15229,34951,,lastfm+mb
wind chimes,Lil Leaf,Lil Leaf,wind chimes,58,53,616,lo-fi; lo-fi beats,2025-07-06,2:15,False,https://open.spotify.com/track/4ZerYi8XUvfDttgjHunuvf,spotify:track:4ZerYi8XUvfDttgjHunuvf,79595,326443,lofi,,Richmond,bluegrass; indie rock; folk rock; celtic; indie folk,100,1992,,Group,,25288,71486,,lastfm+mb
one step at a time,Lil Leaf,Lil Leaf,one step at a time,57,53,616,lo-fi; lo-fi beats,2025-09-28,2:30,False,https://open.spotify.com/track/1otNiclMDmuzocCkolwZaE,spotify:track:1otNiclMDmuzocCkolwZaE,79595,326443,lofi,,Richmond,bluegrass; indie rock; folk rock; celtic; indie folk,100,1992,,Group,,15395,40580,,lastfm+mb
frosty mountains,Lil Leaf,Lil Leaf,frosty mountains,56,53,616,lo-fi; lo-fi beats,2025-12-21,1:42,False,https://open.spotify.com/track/6poWEiJXF0KTXVuoJgqCgI,spotify:track:6poWEiJXF0KTXVuoJgqCgI,79595,326443,lofi,,Richmond,bluegrass; indie rock; folk rock; celtic; indie folk,100,1992,,Group,,6999,15013,,lastfm+mb
Fuzzy,Lil Leaf,Lil Leaf,Fuzzy,54,53,616,lo-fi; lo-fi beats,2025-08-17,2:40,False,https://open.spotify.com/track/4Cl9bLrIxcIbCqeqNczRR0,spotify:track:4Cl9bLrIxcIbCqeqNczRR0,79595,326443,lofi,,Richmond,bluegrass; indie rock; folk rock; celtic; indie folk,100,1992,,Group,,12294,29973,,lastfm+mb
Morning Dew,Lil Leaf,Lil Leaf,Morning Dew,46,53,616,lo-fi; lo-fi beats,2024-11-03,2:38,False,https://open.spotify.com/track/12FNaRxFplk9Bs3fjpQzHM,spotify:track:12FNaRxFplk9Bs3fjpQzHM,79595,326443,lofi,,Richmond,bluegrass; indie rock; folk rock; celtic; indie folk,100,1992,,Group,,9430,20924,,lastfm+mb
lohmar,Flitz&Suppe,Flitz&Suppe; Leavv,Orion Express,54,51,26870,lo-fi beats; lo-fi hip hop; lo-fi; jazz beats,2024-09-27,1:43,False,https://open.spotify.com/track/4Gio3O6huypk15Z2CLtJ6J,spotify:track:4Gio3O6huypk15Z2CLtJ6J,318396,2507129,german; beats; Lo-Fi; instrumental; instrumental hip-hop,DE,Germany,hip hop; chillwave; instrumental hip hop; instrumental; boom bap,100,,,Person,male,23240,51974,,lastfm+mb
Lounge,Leavv,Leavv; Nuncc,Lounge,51,53,28995,lo-fi beats; lo-fi hip hop; lo-fi; jazz beats,2025-03-11,2:04,False,https://open.spotify.com/track/70qMimZ6epl4mK90JsXHY2,spotify:track:70qMimZ6epl4mK90JsXHY2,410908,3789478,chillhop; beats; Lo-Fi; electronic; instrumental hip-hop,,Köln,chillwave; instrumental hip hop; lo-fi; lo-fi hip hop; hip hop,100,,,Person,male,16214,45214,,lastfm+mb
