track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Last Dream,cxlt.,cxlt.; Dontcry,Last Dream,53,60,9317,lo-fi hip hop; lo-fi; lo-fi beats,2024-07-26,2:14,False,https://open.spotify.com/track/178aGmer2dlhSEfd08HCv5,spotify:track:178aGmer2dlhSEfd08HCv5
Drifting,Juliàn,Juliàn; Sewelo,Drifting,55,58,3646,lo-fi; lo-fi beats,2025-10-17,1:50,False,https://open.spotify.com/track/6B9ELSnOHcq7FpDdIOYeoM,spotify:track:6B9ELSnOHcq7FpDdIOYeoM
From The Heart,Juliàn,Juliàn; marsquake,From The Heart,55,58,3646,lo-fi; lo-fi beats,2026-01-09,1:52,False,https://open.spotify.com/track/2apXqamCRBgr7j7Es97K4v,spotify:track:2apXqamCRBgr7j7Es97K4v
Hope For Harmony,Juliàn,Juliàn,Eternal Youth,40,58,3646,lo-fi; lo-fi beats,2023-01-12,2:35,False,https://open.spotify.com/track/7B85rHOEnYr6eAE1xnlBeR,spotify:track:7B85rHOEnYr6eAE1xnlBeR
yesterday's dream,Juliàn,Juliàn; Tibeauthetraveler,yesterday's dream,52,58,3646,lo-fi; lo-fi beats,2025-02-07,2:33,False,https://open.spotify.com/track/4kzBJGW4JBRf81gzi7Hd4x,spotify:track:4kzBJGW4JBRf81gzi7Hd4x
Along The Way,Juliàn,Juliàn; Dosi,Along The Way,50,58,3646,lo-fi; lo-fi beats,2025-11-28,3:06,False,https://open.spotify.com/track/2DKv6zYztrPEA0gR30tn2E,spotify:track:2DKv6zYztrPEA0gR30tn2E
Internal Forces,Juliàn,Juliàn,Mysteries Of Life,52,58,3646,lo-fi; lo-fi beats,2024-01-01,2:23,False,https://open.spotify.com/track/51eoQ4AdUpV2BZFEdMH2df,spotify:track:51eoQ4AdUpV2BZFEdMH2df
Playing at the Quiet Hour,Youthology,Youthology; xander.,Time Lapse,57,44,677,lo-fi; lo-fi beats; jazz beats,2025-12-19,2:59,False,https://open.spotify.com/track/590o8NliZmWfGVyGwoiJ5b,spotify:track:590o8NliZmWfGVyGwoiJ5b
Cabin In A Forest,xander.,xander.,Daydreaming,55,57,24716,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2021-06-09,3:13,False,https://open.spotify.com/track/55v0qQRNpvwviqvxRmkGWa,spotify:track:55v0qQRNpvwviqvxRmkGWa
Autumn Camp,xander.,xander.,Sleepwalking,37,57,24716,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2023-07-10,2:44,False,https://open.spotify.com/track/25P1G1nvlrhODh7LZth2v9,spotify:track:25P1G1nvlrhODh7LZth2v9
driving alone - flip,xander.,xander.,driving alone (flip),30,57,24716,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2025-12-15,2:25,False,https://open.spotify.com/track/1uawLjPD88LsYfhND1RZ30,spotify:track:1uawLjPD88LsYfhND1RZ30
Dover,xander.,xander.; Wishes and Dreams; pines & pines,Timeless Melodies,52,57,24716,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2024-01-22,2:40,False,https://open.spotify.com/track/5hGHPtrvgzSVwUTQOPBeOX,spotify:track:5hGHPtrvgzSVwUTQOPBeOX
Wish,amies,amies; Ptr.,Wish,55,58,8786,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-18,2:36,False,https://open.spotify.com/track/0l9txLzjdTkW98bmvpkJjo,spotify:track:0l9txLzjdTkW98bmvpkJjo
Solution,amies,amies,Solution,28,58,8786,lo-fi hip hop; lo-fi; lo-fi beats,2025-12-15,2:57,False,https://open.spotify.com/track/32XY8IFdgH9jqHfvxTU9ig,spotify:track:32XY8IFdgH9jqHfvxTU9ig
The Day You Left,amies,amies; cxlt.,Solitude,51,58,8786,lo-fi hip hop; lo-fi; lo-fi beats,2020-08-24,2:28,False,https://open.spotify.com/track/3nu9Mqj00r5afgdn6GDe1g,spotify:track:3nu9Mqj00r5afgdn6GDe1g
Drifting,amies,amies; cxlt.,Drifting,52,58,8786,lo-fi hip hop; lo-fi; lo-fi beats,2025-03-14,2:55,False,https://open.spotify.com/track/6SD1pxax8w0mb4HKFMHB6g,spotify:track:6SD1pxax8w0mb4HKFMHB6g
Break Away,amies,amies; cxlt.,After All,50,58,8786,lo-fi hip hop; lo-fi; lo-fi beats,2022-06-20,3:00,False,https://open.spotify.com/track/2AX37VHtK5HB0pO8fNog3t,spotify:track:2AX37VHtK5HB0pO8fNog3t
Springtime,"Oh, My.","Oh, My.; Banks",Springtime,56,45,1264,jazz beats; lo-fi beats; lo-fi hip hop; lo-fi,2025-11-25,2:20,False,https://open.spotify.com/track/7dFDlTvLC4NOEhkiTdZ3FP,spotify:track:7dFDlTvLC4NOEhkiTdZ3FP
Lazy Day,Notation,Notation; Banks,Lazy Day,55,51,1690,lo-fi beats; lo-fi; jazz beats,2025-11-04,2:37,False,https://open.spotify.com/track/0o8BHITORIMiUKoRJoHi9s,spotify:track:0o8BHITORIMiUKoRJoHi9s
Green Pastures,Notation,Notation; Banks,Green Pastures,54,51,1690,lo-fi beats; lo-fi; jazz beats,2025-06-26,2:19,False,https://open.spotify.com/track/3qvJZEee2aqYm3N7b08sOt,spotify:track:3qvJZEee2aqYm3N7b08sOt
Past Times,Banks,Banks; deja blue,Past Times,55,58,4397,lo-fi; lo-fi hip hop; lo-fi beats,2026-01-14,2:06,False,https://open.spotify.com/track/1jtrK7M7haKLdMoqnxwSlU,spotify:track:1jtrK7M7haKLdMoqnxwSlU
Inner Peace,Bcalm,Bcalm; Banks,Feelings,54,58,11431,lo-fi; lo-fi hip hop; lo-fi beats,2021-02-25,2:22,False,https://open.spotify.com/track/7nJB3EHiK9KOEogORYv7OM,spotify:track:7nJB3EHiK9KOEogORYv7OM
teach each other lessons,jaackson,jaackson; Banks,teach each other lessons,53,49,1677,lo-fi beats; lo-fi; jazz beats; lo-fi hip hop,2025-06-27,2:00,False,https://open.spotify.com/track/4XzSE4PECRrmdUhBu0u3Gu,spotify:track:4XzSE4PECRrmdUhBu0u3Gu
Kindred,Smith Beats,Smith Beats; Banks; Mondo Loops,Variables,52,44,1173,lo-fi; lo-fi beats,2024-08-19,2:00,False,https://open.spotify.com/track/1stN6sbYsN9Ii00FKi2YkG,spotify:track:1stN6sbYsN9Ii00FKi2YkG
Downpours,Oroshi,Oroshi,Downpours,72,58,344,,2023-02-17,2:28,False,https://open.spotify.com/track/3o58QNxRLJpIPB1plXLqbS,spotify:track:3o58QNxRLJpIPB1plXLqbS
Under the rain,Oroshi,Oroshi,Downpours,66,58,344,,2023-02-17,2:30,False,https://open.spotify.com/track/11xruOZ75TACfdzIk7PzbD,spotify:track:11xruOZ75TACfdzIk7PzbD
Old Friends,Oroshi,Oroshi,Old Friends,57,58,344,,2025-09-19,2:33,False,https://open.spotify.com/track/4ipco4orDngfmTXSaiBm4x,spotify:track:4ipco4orDngfmTXSaiBm4x
temporary approved,Oroshi,Oroshi,temporary approved,51,58,344,,2024-10-11,2:00,False,https://open.spotify.com/track/2kt3LN3iDaQMRINPRsGaJJ,spotify:track:2kt3LN3iDaQMRINPRsGaJJ
Nearly Airborne White Noise,Oroshi,Oroshi,Nearly Airborne White Noise,37,58,344,,2023-01-20,2:57,False,https://open.spotify.com/track/32hBRl0XPNsRkNB2Mh1msR,spotify:track:32hBRl0XPNsRkNB2Mh1msR
off grid,Goson,Goson; So.Lo,off grid,58,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2025-12-04,1:49,False,https://open.spotify.com/track/2tT9LVtsqcNkeJYIfEItHA,spotify:track:2tT9LVtsqcNkeJYIfEItHA
Steps,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:25,False,https://open.spotify.com/track/0Kaw9R986S3TrP4MEHJZ0j,spotify:track:0Kaw9R986S3TrP4MEHJZ0j
Last Day At The Seaside,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:56,False,https://open.spotify.com/track/2OYEUj6cIoJdZ7cKbncu4j,spotify:track:2OYEUj6cIoJdZ7cKbncu4j
Sunday Memories,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:00,False,https://open.spotify.com/track/1PwDLjGYifMrcFRgR1loiM,spotify:track:1PwDLjGYifMrcFRgR1loiM
Fragments,Erwin Do,Erwin Do; Toti Cisneros; Vibe Provide Collective,Fragments,53,58,4836,jazz beats; lo-fi; lo-fi beats,2024-10-18,2:00,False,https://open.spotify.com/track/2QCuFQMtOre4xzLglVQAOP,spotify:track:2QCuFQMtOre4xzLglVQAOP
Brooklyn Sunrise,saint rumi,saint rumi; Erwin Do,Brooklyn Sunrise,26,50,1212,jazz beats; lo-fi,2025-12-15,1:53,False,https://open.spotify.com/track/7nyLKm5YyGmxmTvwgMLGXF,spotify:track:7nyLKm5YyGmxmTvwgMLGXF
Sora,Goson,Goson,Sora,55,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2025-12-18,1:54,False,https://open.spotify.com/track/3jzUS5ot7khHwdyb8r25nq,spotify:track:3jzUS5ot7khHwdyb8r25nq
Soft Echo,Goson,Goson,Soft Echo,53,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2026-01-15,2:18,False,https://open.spotify.com/track/3T4KBGHaMeLyLfzekgBCl9,spotify:track:3T4KBGHaMeLyLfzekgBCl9
Broken Angel,Goson,Goson; Dreamfield,Dreams of Angels,53,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2022-06-06,2:34,False,https://open.spotify.com/track/6eeCSRVwpCn9VCiIRUsIhs,spotify:track:6eeCSRVwpCn9VCiIRUsIhs
Blue Sky,Goson,Goson; softy,Garden of Serenity,51,56,7819,lo-fi; lo-fi hip hop; lo-fi beats,2024-02-05,2:35,False,https://open.spotify.com/track/2zKuYk3qpf7CFYJTkvkgG9,spotify:track:2zKuYk3qpf7CFYJTkvkgG9
fleeting moments,Lenny Loops,Lenny Loops; iomoo,fleeting moments,58,56,5064,lo-fi; lo-fi hip hop; lo-fi beats,2025-12-12,2:32,False,https://open.spotify.com/track/23VG7LQdQUxsxF6YsyudeP,spotify:track:23VG7LQdQUxsxF6YsyudeP
Lights In The Deepest Blue,Alto,Alto; Two Scents; Lenny Loops,The Ocean,37,43,1222,lo-fi,2023-11-27,2:03,False,https://open.spotify.com/track/5ITDv1QS7ihnekimRnH9p7,spotify:track:5ITDv1QS7ihnekimRnH9p7
at the blue hour,Lenny Loops,Lenny Loops; Nokiaa,at the blue hour,54,56,5064,lo-fi; lo-fi hip hop; lo-fi beats,2024-09-02,1:44,False,https://open.spotify.com/track/5PXW1rFIHsKhU0LMSkinZn,spotify:track:5PXW1rFIHsKhU0LMSkinZn
Noctilucent,Lenny Loops,Lenny Loops; stream_error,Noctilucent,51,56,5064,lo-fi; lo-fi hip hop; lo-fi beats,2023-02-06,2:11,False,https://open.spotify.com/track/4cG4FleEL7kHBY2yU181Pm,spotify:track:4cG4FleEL7kHBY2yU181Pm
Oud,Mujo,Mujo,Oud,55,56,31785,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2025-10-02,1:48,False,https://open.spotify.com/track/3KT954VNNQEBpOkMMKjlYv,spotify:track:3KT954VNNQEBpOkMMKjlYv
Everything Gone,Mujo,Mujo; Jhove; Sweet Medicine,Better Days,52,56,31785,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2021-08-30,1:53,False,https://open.spotify.com/track/68fioc6fEksWsxWj8p73Nf,spotify:track:68fioc6fEksWsxWj8p73Nf
