track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri,lastfm_listeners,lastfm_playcount,lastfm_tags,mb_country,mb_area,mb_tags,mb_score,mb_career_start,mb_career_end,mb_artist_type,mb_gender,lastfm_track_listeners,lastfm_track_playcount,lastfm_track_tags,external_source
Tomorrow is Perfect,mark william lewis,mark william lewis,Seventeen,9,48,36573,,2025-07-24,6:21,False,https://open.spotify.com/track/4FzsAmlibUnMOUG8IHrh8p,spotify:track:4FzsAmlibUnMOUG8IHrh8p,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,32890,137215,,lastfm+mb
Seventeen,mark william lewis,mark william lewis,Skeletons Coupling,12,48,36573,,2025-08-21,3:22,False,https://open.spotify.com/track/37M7mAKggxMogUHAMLTMm6,spotify:track:37M7mAKggxMogUHAMLTMm6,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,28950,92971,,lastfm+mb
lighter,mark william lewis,mark william lewis,lighter,19,48,36573,,2024-06-14,2:02,False,https://open.spotify.com/track/3ni4LeyyusxW8MHx5Dw46d,spotify:track:3ni4LeyyusxW8MHx5Dw46d,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,10782,28498,,lastfm+mb
True Attitude Forever,mark william lewis,mark william lewis,Living,20,48,36573,,2023-01-23,4:00,False,https://open.spotify.com/track/2djXfDvUlZwJiczVjHysWt,spotify:track:2djXfDvUlZwJiczVjHysWt,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,6222,15659,,lastfm+mb
"Josh, this is Lin, I accidentally left my documents in your car yesterday",mark william lewis,mark william lewis,"Josh, this is Lin, I accidentally left my documents in your car yesterday",21,48,36573,,2024-11-22,2:03,False,https://open.spotify.com/track/6F0I2yGfO3bCKzxLbLYAM7,spotify:track:6F0I2yGfO3bCKzxLbLYAM7,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,8148,24624,,lastfm+mb
Sauna Death,mark william lewis,mark william lewis,Pleasure Is Everything,25,48,36573,,2022-01-16,3:04,False,https://open.spotify.com/track/438Xcwlp5sZs2q8xvNNQhQ,spotify:track:438Xcwlp5sZs2q8xvNNQhQ,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,25455,91216,,lastfm+mb
Skeletons Coupling,mark william lewis,mark william lewis,Skeletons Coupling,26,48,36573,,2025-08-21,3:27,False,https://open.spotify.com/track/3AjfZFzMkI6jr4r1JKAOd0,spotify:track:3AjfZFzMkI6jr4r1JKAOd0,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,32899,107206,,lastfm+mb
Angel Investor,mark william lewis,mark william lewis,God Complex,26,48,36573,,2022-04-08,3:00,False,https://open.spotify.com/track/1HN6FHGQwlZ0l6di08nL4M,spotify:track:1HN6FHGQwlZ0l6di08nL4M,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,13891,50855,,lastfm+mb
Corners,LEYA,LEYA,Corners (Chanel Beads Rework),10,30,16925,experimental; neofolk,2025-04-08,4:09,False,https://open.spotify.com/track/2SISLNmcWHWVZNr6bEDREo,spotify:track:2SISLNmcWHWVZNr6bEDREo,79370,728711,ambient; experimental; harp; USA; avant-folk,US,United States,united states; experimental; avant-folk,100,,,Group,,7980,21231,,lastfm+mb
Hardwood Underneath,Chanel Beads,Chanel Beads,Zut Alors,15,48,55870,lo-fi indie,2018-06-25,6:07,False,https://open.spotify.com/track/4surI3WxBueZVfQxqKZTNe,spotify:track:4surI3WxBueZVfQxqKZTNe,234266,4319668,experimental; dream pop; indie pop; american; Neo-Psychedelia,,New York,,100,,,Group,,3904,10225,,lastfm+mb
Zut Alors,Chanel Beads,Chanel Beads,Zut Alors,22,48,55870,lo-fi indie,2018-06-25,1:50,False,https://open.spotify.com/track/41Zbepm108h0yJQUOBWAQE,spotify:track:41Zbepm108h0yJQUOBWAQE,234266,4319668,experimental; dream pop; indie pop; american; Neo-Psychedelia,,New York,,100,,,Group,,8845,23327,,lastfm+mb
Shining Armor,Chanel Beads,Chanel Beads,Ef,29,48,55870,lo-fi indie,2022-06-07,3:32,False,https://open.spotify.com/track/0AYTuIQYKToUvcny7OgcdE,spotify:track:0AYTuIQYKToUvcny7OgcdE,234266,4319668,experimental; dream pop; indie pop; american; Neo-Psychedelia,,New York,,100,,,Group,,14713,44702,,lastfm+mb
Coffee Culture,Chanel Beads,Chanel Beads,Your Day Will Come,30,48,55870,lo-fi indie,2024-04-19,5:46,False,https://open.spotify.com/track/4TtBbKxng678UTPwGpO2Kt,spotify:track:4TtBbKxng678UTPwGpO2Kt,234266,4319668,experimental; dream pop; indie pop; american; Neo-Psychedelia,,New York,,100,,,Group,,19468,67779,,lastfm+mb
Good Grief,Chanel Beads,Chanel Beads,Zut Alors,31,48,55870,lo-fi indie,2018-06-25,3:59,False,https://open.spotify.com/track/5Wfo0OpMEYsHfXoHXdosr9,spotify:track:5Wfo0OpMEYsHfXoHXdosr9,234266,4319668,experimental; dream pop; indie pop; american; Neo-Psychedelia,,New York,,100,,,Group,,14180,45420,,lastfm+mb
Male Friendship,Chanel Beads,Chanel Beads,Zut Alors,32,48,55870,lo-fi indie,2018-06-25,4:15,False,https://open.spotify.com/track/29wZFCXK55CGjZTVcrumKX,spotify:track:29wZFCXK55CGjZTVcrumKX,234266,4319668,experimental; dream pop; indie pop; american; Neo-Psychedelia,,New York,,100,,,Group,,18278,70633,,lastfm+mb
Urn,Chanel Beads,Chanel Beads,Your Day Will Come,35,48,55870,lo-fi indie,2024-04-19,4:33,False,https://open.spotify.com/track/55Kxa9E1LEJGaRhycndHSn,spotify:track:55Kxa9E1LEJGaRhycndHSn,234266,4319668,experimental; dream pop; indie pop; american; Neo-Psychedelia,,New York,,100,,,Group,,29117,128320,,lastfm+mb
Maybelle,Tom Greenwood,Tom Greenwood; Joanne Robertson; David Cunningham,Maybelle,3,4,212,,2011-10-17,6:45,False,https://open.spotify.com/track/7GyxaRoFMTEDPZZLSwLuob,spotify:track:7GyxaRoFMTEDPZZLSwLuob,1408,5093,,US,United States,singer-songwriter; country; classic pop and rock; 2008 universal fire victim; pro trump,100,1942,,Person,male,420,989,,lastfm+mb
Metal Rims,Tom Greenwood,Tom Greenwood; Joanne Robertson; David Cunningham,Maybelle,3,4,212,,2011-10-17,4:50,False,https://open.spotify.com/track/1eSbzs37epLCyjRgs4Zzl2,spotify:track:1eSbzs37epLCyjRgs4Zzl2,1408,5093,,US,United States,singer-songwriter; country; classic pop and rock; 2008 universal fire victim; pro trump,100,1942,,Person,male,319,743,,lastfm+mb
Below,Joanne Robertson,Joanne Robertson,Wildflower,6,50,46051,,2016-06-22,4:15,False,https://open.spotify.com/track/7N3m6VDy7NdP5EVJEid8Uo,spotify:track:7N3m6VDy7NdP5EVJEid8Uo,205684,5026899,folk; singer-songwriter; female vocalists; acoustic; indie,GB,United Kingdom,,100,,,Person,female,1398,4189,,lastfm+mb
Crackling,Joanne Robertson,Joanne Robertson,The Lighter,6,50,46051,,2008,3:37,False,https://open.spotify.com/track/2OTKF4jWXbLusHiR3e3OMu,spotify:track:2OTKF4jWXbLusHiR3e3OMu,205684,5026899,folk; singer-songwriter; female vocalists; acoustic; indie,GB,United Kingdom,,100,,,Person,female,2419,6743,,lastfm+mb
Tap,Joanne Robertson,Joanne Robertson,The Lighter,6,50,46051,,2008,4:22,False,https://open.spotify.com/track/0kw7xRAVhDJzH3W8L4LF2y,spotify:track:0kw7xRAVhDJzH3W8L4LF2y,205684,5026899,folk; singer-songwriter; female vocalists; acoustic; indie,GB,United Kingdom,,100,,,Person,female,3157,8169,,lastfm+mb
Marker,Joanne Robertson,Joanne Robertson,The Lighter,6,50,46051,,2008,4:39,False,https://open.spotify.com/track/2CUQdtBKVwg57HqsymFNmt,spotify:track:2CUQdtBKVwg57HqsymFNmt,205684,5026899,folk; singer-songwriter; female vocalists; acoustic; indie,GB,United Kingdom,,100,,,Person,female,2701,7711,,lastfm+mb
Fringe,Joanne Robertson,Joanne Robertson,The Lighter,6,50,46051,,2008,3:45,False,https://open.spotify.com/track/1azwHLUMeh52rgeg4odXZh,spotify:track:1azwHLUMeh52rgeg4odXZh,205684,5026899,folk; singer-songwriter; female vocalists; acoustic; indie,GB,United Kingdom,,100,,,Person,female,2357,6574,,lastfm+mb
Giving It Away,Joanne Robertson,Joanne Robertson,Wildflower,6,50,46051,,2016-06-22,3:22,False,https://open.spotify.com/track/2yX2I8fElofkO8319FMf7p,spotify:track:2yX2I8fElofkO8319FMf7p,205684,5026899,folk; singer-songwriter; female vocalists; acoustic; indie,GB,United Kingdom,,100,,,Person,female,1831,5416,,lastfm+mb
perfect storm,spirit blue,spirit blue,ps / dm,52,52,33262,,2024-06-11,3:36,False,https://open.spotify.com/track/6SFNvzHlhrB6mbMXPIcLV3,spotify:track:6SFNvzHlhrB6mbMXPIcLV3,231850,1709931,heavy metal; Garage Rock; indie rock; post-punk; hungarian,GB,United Kingdom,pop; british; uk; english; boy band,100,2001,,Group,,75849,274311,,lastfm+mb
language,spirit blue,spirit blue,language,57,52,33262,,2025-10-29,4:12,False,https://open.spotify.com/track/2unR1CRivQvId1REJIzFCI,spotify:track:2unR1CRivQvId1REJIzFCI,231850,1709931,heavy metal; Garage Rock; indie rock; post-punk; hungarian,GB,United Kingdom,pop; british; uk; english; boy band,100,2001,,Group,,67495,253561,,lastfm+mb
desire machine,spirit blue,spirit blue,ps / dm,65,52,33262,,2024-06-11,3:50,False,https://open.spotify.com/track/6XlyQPkdsBJsFxIC7yICXh,spotify:track:6XlyQPkdsBJsFxIC7yICXh,231850,1709931,heavy metal; Garage Rock; indie rock; post-punk; hungarian,GB,United Kingdom,pop; british; uk; english; boy band,100,2001,,Group,,206986,1181325,alternative rock; Garage Rock; dream pop; Neo-Psychedelia; slacker rock,lastfm+mb
BENIDORM 1,Dean Blunt,Dean Blunt,Roaches 2012-2019,0,69,521023,,2020-03-25,0:20,False,https://open.spotify.com/track/7BBM10wMK5ghfO9CCeGjeX,spotify:track:7BBM10wMK5ghfO9CCeGjeX,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,1014,3382,,lastfm+mb
Predator,Dean Blunt,Dean Blunt,The Redeemer,0,69,521023,,2013-05-01,0:13,False,https://open.spotify.com/track/7qJif0mpwtKy1Ek7g1GkYp,spotify:track:7qJif0mpwtKy1Ek7g1GkYp,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,2265,8751,,lastfm+mb
Four,Dean Blunt,Dean Blunt,Stone Island,0,69,521023,,2013-08-23,0:21,True,https://open.spotify.com/track/1SLnpQjfJRwJctVZsrx7mQ,spotify:track:1SLnpQjfJRwJctVZsrx7mQ,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,1052,4303,,lastfm+mb
Par,Dean Blunt,Dean Blunt,The Redeemer,0,69,521023,,2013-05-01,0:06,False,https://open.spotify.com/track/7upKrYbJpcTgUaaTm7q3CU,spotify:track:7upKrYbJpcTgUaaTm7q3CU,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,1895,7994,,lastfm+mb
MERLIN,Dean Blunt,Dean Blunt,Skin Fade,0,69,521023,,2014-08-28,0:16,True,https://open.spotify.com/track/2EJZhHh9mEJlpvFPBVSg2R,spotify:track:2EJZhHh9mEJlpvFPBVSg2R,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,602,1809,,lastfm+mb
22,Dean Blunt,Dean Blunt,ZUSHI,1,69,521023,,2020-03-27,0:17,False,https://open.spotify.com/track/2fxoc9JbhJzrhI7cA76cE0,spotify:track:2fxoc9JbhJzrhI7cA76cE0,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,1600,6907,,lastfm+mb
Allison,Dean Blunt,Dean Blunt,ZUSHI,2,69,521023,,2020-03-27,0:22,False,https://open.spotify.com/track/6QcVhuQKcIgqIp1hbjJHPk,spotify:track:6QcVhuQKcIgqIp1hbjJHPk,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,1692,5485,,lastfm+mb
BENIDORM 5,Dean Blunt,Dean Blunt,Roaches 2012-2019,14,69,521023,,2020-03-25,0:41,False,https://open.spotify.com/track/72weFQUeYl1tll77H0VtRG,spotify:track:72weFQUeYl1tll77H0VtRG,953523,72906981,experimental; Lo-Fi; Avant-Garde; dub; art pop,,Hackney,psychedelic pop; avant-garde; art pop,100,1984,,Person,male,13363,43933,,lastfm+mb
Something Off,Camille Keller,Camille Keller,Something Off / Dallae,11,30,4370,,2024-01-31,2:06,False,https://open.spotify.com/track/2kDVIKa66IHCKVX3as5Qy9,spotify:track:2kDVIKa66IHCKVX3as5Qy9,27894,308540,Belgium,US,United States,folk,100,1970,,Person,male,3420,22602,,lastfm+mb
Red of Joy,Camille Keller,Camille Keller; Rogergoon,Red of Joy,14,30,4370,,2023-06-02,2:47,False,https://open.spotify.com/track/0EIcE08Ahm1DDBmhgSFV3l,spotify:track:0EIcE08Ahm1DDBmhgSFV3l,27894,308540,Belgium,US,United States,folk,100,1970,,Person,male,1081,4988,,lastfm+mb
Williamsburg (feat. Deon Senia),Camille Keller,Camille Keller; Deon Senia,Williamsburg (feat. Deon Senia) / Shot for me (feat. Dallae),16,30,4370,,2024-06-04,2:31,True,https://open.spotify.com/track/3EfOtMycQFMjsg14eI3cZO,spotify:track:3EfOtMycQFMjsg14eI3cZO,27894,308540,Belgium,US,United States,folk,100,1970,,Person,male,1746,8523,,lastfm+mb
Vanish,Eterna,Eterna; Amalcrossing,Audi,7,30,8863,,2021-10-22,3:01,False,https://open.spotify.com/track/0Nr21aHk69k4sstijpWfzj,spotify:track:0Nr21aHk69k4sstijpWfzj,69209,781277,Power metal; Progressive metal; christian metal; white metal; brazilian metal,BR,Brazil,,100,1995,,Group,,1944,8189,,lastfm+mb
Sin Que Temblaran Tus Manos,Eterna,Eterna,Debunker,7,30,8863,,2025-01-31,3:38,False,https://open.spotify.com/track/4R0tJ3CM82U8GF4MDr2hny,spotify:track:4R0tJ3CM82U8GF4MDr2hny,69209,781277,Power metal; Progressive metal; christian metal; white metal; brazilian metal,BR,Brazil,,100,1995,,Group,,1167,2762,,lastfm+mb
Sink,Eterna,Eterna,Wardrove,6,30,8863,,2023-02-24,2:35,False,https://open.spotify.com/track/1i9OlfMr9lRj1OSeV1dzFQ,spotify:track:1i9OlfMr9lRj1OSeV1dzFQ,69209,781277,Power metal; Progressive metal; christian metal; white metal; brazilian metal,BR,Brazil,,100,1995,,Group,,1623,5734,,lastfm+mb
Boy,Taraneh,Taraneh,Grab Bag,3,30,7818,,2020-06-19,1:34,False,https://open.spotify.com/track/2MctbVvVD6gUPd9O0zrfrK,spotify:track:2MctbVvVD6gUPd9O0zrfrK,54877,498994,iran; dream pop; folk; Garage Rock; female vocalist,,New York,,100,,,Person,female,492,2076,,lastfm+mb
Wall of Snow,Taraneh,Taraneh,Grab Bag,3,30,7818,,2020-06-19,2:22,False,https://open.spotify.com/track/4bg33WSZsssLNT8hdEGGzQ,spotify:track:4bg33WSZsssLNT8hdEGGzQ,54877,498994,iran; dream pop; folk; Garage Rock; female vocalist,,New York,,100,,,Person,female,423,2080,,lastfm+mb
Car,Taraneh,Taraneh,Grab Bag,3,30,7818,,2020-06-19,2:06,False,https://open.spotify.com/track/3KK5tMoaPANplofaxThzpL,spotify:track:3KK5tMoaPANplofaxThzpL,54877,498994,iran; dream pop; folk; Garage Rock; female vocalist,,New York,,100,,,Person,female,313,1276,,lastfm+mb
Blur,Patch +,Patch +,This One's For You,21,30,7950,electroclash,2024-08-16,2:51,False,https://open.spotify.com/track/73RLP6bdgzqPzZHJxjGgAJ,spotify:track:73RLP6bdgzqPzZHJxjGgAJ,0,0,,,,,100,2020,,,,0,0,,mb
omg1,Patch +,Patch +,omg1,22,30,7950,electroclash,2023-02-12,2:55,False,https://open.spotify.com/track/1wDoVXh4a3HWIah6wpoSnc,spotify:track:1wDoVXh4a3HWIah6wpoSnc,0,0,,,,,100,2020,,,,0,0,,mb
he's so easy,Patch +,Patch +,White Paper,27,30,7950,electroclash,2023-07-14,1:46,False,https://open.spotify.com/track/3E9LWh83O24713j0UH1kjR,spotify:track:3E9LWh83O24713j0UH1kjR,0,0,,,,,100,2020,,,,0,0,,mb
type1exception,Lee Ikari,Lee Ikari,Depakote (Son of Lithium),20,32,2235,cloud rap,2024-12-31,3:45,True,https://open.spotify.com/track/46rplGjBH9x9Bzy5wFeQYN,spotify:track:46rplGjBH9x9Bzy5wFeQYN,22018,181105,cloud rap,,,,100,,,,,2438,5341,,lastfm+mb
last train,Lee Ikari,Lee Ikari,World Ending Teenage Equation,20,32,2235,cloud rap,2024-10-08,1:38,False,https://open.spotify.com/track/6joXApCdrHqT6TmrwFcpCM,spotify:track:6joXApCdrHqT6TmrwFcpCM,22018,181105,cloud rap,,,,100,,,,,1569,4687,,lastfm+mb
superloser,Lee Ikari,Lee Ikari,DREAM:BARDO prelude,22,32,2235,cloud rap,2026-01-13,2:43,True,https://open.spotify.com/track/3oKZ76jHhDpw9s6VzMy6tZ,spotify:track:3oKZ76jHhDpw9s6VzMy6tZ,22018,181105,cloud rap,,,,100,,,,,1011,2706,,lastfm+mb
Just a Scene,Ydegirl,Ydegirl,Ydegirl,6,33,8772,,2021-10-15,4:06,False,https://open.spotify.com/track/3rkWXucjAkaIPFABpxqgqV,spotify:track:3rkWXucjAkaIPFABpxqgqV,34443,187174,experimental; indie pop; denmark; art pop,,Copenhagen,,100,,,Person,female,1043,2426,,lastfm
Energy,Ydegirl,Ydegirl,Ydegirl,7,33,8772,,2021-10-15,4:32,False,https://open.spotify.com/track/11i3GDVb1hGPWrPSoZ5xGf,spotify:track:11i3GDVb1hGPWrPSoZ5xGf,34443,187174,experimental; indie pop; denmark; art pop,,Copenhagen,,100,,,Person,female,1533,3888,,lastfm
minispiral,Ydegirl,Ydegirl,Ydegirl,7,33,8772,,2021-10-15,1:28,False,https://open.spotify.com/track/2D9VLsAxxgzjdezx6wcqRq,spotify:track:2D9VLsAxxgzjdezx6wcqRq,34443,187174,experimental; indie pop; denmark; art pop,,Copenhagen,,100,,,Person,female,812,1867,,lastfm
Book One - Dibiase Remix,S.Maharba,S.Maharba; Dibiase,Remixed,5,34,26145,plunderphonics,2013-02-26,3:16,False,https://open.spotify.com/track/5FyDCxZTRncb9Mah6nbIeW,spotify:track:5FyDCxZTRncb9Mah6nbIeW,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,1368,3090,,lastfm+mb
Unforgotten,S.Maharba,S.Maharba,Most Forgotten,5,34,26145,plunderphonics,2015-01-31,5:33,False,https://open.spotify.com/track/0vVMkGPYmjX7s3OTKB2ajv,spotify:track:0vVMkGPYmjX7s3OTKB2ajv,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,1406,3788,,lastfm+mb
Some Say,S.Maharba,S.Maharba,Most Forgotten,6,34,26145,plunderphonics,2015-01-31,2:19,False,https://open.spotify.com/track/2UGZxM2LM91PgxwhrZb9Pr,spotify:track:2UGZxM2LM91PgxwhrZb9Pr,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,1803,5339,,lastfm+mb
